"user.id","genre","date","score"
60,"classical","2008-09-15","3 High Interest"
48,"classical","2008-09-15",""
41,"classical","2008-09-15","1 Slight Interest"
38,"classical","2008-09-15","2 Moderate Interest"
28,"classical","2008-09-15",""
26,"classical","2008-09-15","2 Moderate Interest"
10,"classical","2008-09-15","2 Moderate Interest"
22,"classical","2008-09-15","1 Slight Interest"
65,"classical","2008-09-15","1 Slight Interest"
18,"classical","2008-09-15","3 High Interest"
54,"classical","2008-09-15","2 Moderate Interest"
2,"classical","2008-09-15","1 Slight Interest"
56,"classical","2008-09-15",""
5,"classical","2008-09-15","3 High Interest"
20,"classical","2008-09-15","1 Slight Interest"
57,"classical","2008-09-15","3 High Interest"
58,"classical","2008-09-15","2 Moderate Interest"
62,"classical","2008-09-15","3 High Interest"
31,"classical","2008-09-15","2 Moderate Interest"
4,"classical","2008-09-15","2 Moderate Interest"
68,"classical","2008-09-15","3 High Interest"
42,"classical","2008-09-15","3 High Interest"
24,"classical","2008-09-15","3 High Interest"
45,"classical","2008-09-15","3 High Interest"
70,"classical","2008-09-15","3 High Interest"
82,"classical","2008-09-15",""
23,"classical","2008-09-15","3 High Interest"
8,"classical","2008-09-15","3 High Interest"
84,"classical","2008-09-15",""
43,"classical","2008-09-15","3 High Interest"
34,"classical","2008-09-15","1 Slight Interest"
13,"classical","2008-09-15","2 Moderate Interest"
49,"classical","2008-09-15","3 High Interest"
16,"classical","2008-09-15","2 Moderate Interest"
73,"country / folk","2008-09-22",""
55,"country / folk","2008-09-19",""
36,"country / folk","2008-09-19",""
39,"country / folk","2008-09-18",""
37,"country / folk","2008-09-16","1 Slight Interest"
3,"country / folk","2008-09-16",""
72,"country / folk","2008-09-16","1 Slight Interest"
11,"country / folk","2008-09-16","2 Moderate Interest"
63,"country / folk","2008-09-16","1 Slight Interest"
21,"country / folk","2008-09-16","1 Slight Interest"
59,"country / folk","2008-09-16","1 Slight Interest"
47,"country / folk","2008-09-16","1 Slight Interest"
51,"country / folk","2008-09-16",""
17,"country / folk","2008-09-16","3 High Interest"
52,"country / folk","2008-09-16","1 Slight Interest"
29,"country / folk","2008-09-16","2 Moderate Interest"
40,"country / folk","2008-09-16",""
50,"country / folk","2008-09-16",""
9,"country / folk","2008-09-16","1 Slight Interest"
7,"country / folk","2008-09-16","1 Slight Interest"
69,"country / folk","2008-09-16",""
44,"country / folk","2008-09-16","1 Slight Interest"
27,"country / folk","2008-09-16","1 Slight Interest"
66,"country / folk","2008-09-16",""
67,"country / folk","2008-09-16",""
64,"country / folk","2008-09-16","3 High Interest"
6,"country / folk","2008-09-15",""
19,"country / folk","2008-09-15","2 Moderate Interest"
30,"country / folk","2008-09-15",""
71,"country / folk","2008-09-15",""
1,"country / folk","2008-09-15",""
46,"country / folk","2008-09-15",""
35,"country / folk","2008-09-15","1 Slight Interest"
32,"country / folk","2008-09-15",""
53,"country / folk","2008-09-15",""
83,"country / folk","2008-09-15","1 Slight Interest"
14,"country / folk","2008-09-15",""
25,"country / folk","2008-09-15","1 Slight Interest"
61,"country / folk","2008-09-15",""
33,"country / folk","2008-09-15","1 Slight Interest"
60,"country / folk","2008-09-15","1 Slight Interest"
48,"country / folk","2008-09-15",""
41,"country / folk","2008-09-15",""
38,"country / folk","2008-09-15",""
28,"country / folk","2008-09-15","2 Moderate Interest"
26,"country / folk","2008-09-15","1 Slight Interest"
10,"country / folk","2008-09-15","2 Moderate Interest"
22,"country / folk","2008-09-15",""
65,"country / folk","2008-09-15","1 Slight Interest"
18,"country / folk","2008-09-15","2 Moderate Interest"
54,"country / folk","2008-09-15","2 Moderate Interest"
2,"country / folk","2008-09-15",""
56,"country / folk","2008-09-15",""
5,"country / folk","2008-09-15",""
20,"country / folk","2008-09-15","1 Slight Interest"
57,"country / folk","2008-09-15","1 Slight Interest"
58,"country / folk","2008-09-15","1 Slight Interest"
62,"country / folk","2008-09-15","2 Moderate Interest"
31,"country / folk","2008-09-15","3 High Interest"
4,"country / folk","2008-09-15","3 High Interest"
68,"country / folk","2008-09-15",""
42,"country / folk","2008-09-15",""
24,"country / folk","2008-09-15","2 Moderate Interest"
45,"country / folk","2008-09-15",""
70,"country / folk","2008-09-15",""
82,"country / folk","2008-09-15",""
23,"country / folk","2008-09-15","3 High Interest"
8,"country / folk","2008-09-15","1 Slight Interest"
84,"country / folk","2008-09-15",""
43,"country / folk","2008-09-15","1 Slight Interest"
34,"country / folk","2008-09-15","1 Slight Interest"
13,"country / folk","2008-09-15","2 Moderate Interest"
49,"country / folk","2008-09-15",""
16,"country / folk","2008-09-15",""
73,"showtunes","2008-09-22",""
55,"showtunes","2008-09-19",""
36,"showtunes","2008-09-19",""
39,"showtunes","2008-09-18","2 Moderate Interest"
37,"showtunes","2008-09-16","1 Slight Interest"
3,"showtunes","2008-09-16",""
72,"showtunes","2008-09-16","3 High Interest"
11,"showtunes","2008-09-16",""
63,"showtunes","2008-09-16","3 High Interest"
21,"showtunes","2008-09-16","1 Slight Interest"
59,"showtunes","2008-09-16","1 Slight Interest"
47,"showtunes","2008-09-16","1 Slight Interest"
51,"showtunes","2008-09-16","1 Slight Interest"
17,"showtunes","2008-09-16",""
52,"showtunes","2008-09-16","3 High Interest"
29,"showtunes","2008-09-16","3 High Interest"
40,"showtunes","2008-09-16",""
50,"showtunes","2008-09-16","1 Slight Interest"
9,"showtunes","2008-09-16","1 Slight Interest"
7,"showtunes","2008-09-16","1 Slight Interest"
69,"showtunes","2008-09-16",""
44,"showtunes","2008-09-16","1 Slight Interest"
27,"showtunes","2008-09-16",""
66,"showtunes","2008-09-16",""
67,"showtunes","2008-09-16","3 High Interest"
64,"showtunes","2008-09-16","2 Moderate Interest"
6,"showtunes","2008-09-15","2 Moderate Interest"
19,"showtunes","2008-09-15","3 High Interest"
30,"showtunes","2008-09-15","1 Slight Interest"
71,"showtunes","2008-09-15",""
1,"showtunes","2008-09-15",""
46,"showtunes","2008-09-15","2 Moderate Interest"
35,"showtunes","2008-09-15","1 Slight Interest"
32,"showtunes","2008-09-15","1 Slight Interest"
53,"showtunes","2008-09-15",""
83,"showtunes","2008-09-15","1 Slight Interest"
14,"showtunes","2008-09-15","3 High Interest"
25,"showtunes","2008-09-15","2 Moderate Interest"
61,"showtunes","2008-09-15","1 Slight Interest"
33,"showtunes","2008-09-15","1 Slight Interest"
60,"showtunes","2008-09-15",""
48,"showtunes","2008-09-15","3 High Interest"
41,"showtunes","2008-09-15",""
38,"showtunes","2008-09-15","3 High Interest"
28,"showtunes","2008-09-15",""
26,"showtunes","2008-09-15","1 Slight Interest"
10,"showtunes","2008-09-15",""
22,"showtunes","2008-09-15","3 High Interest"
65,"showtunes","2008-09-15","3 High Interest"
18,"showtunes","2008-09-15","2 Moderate Interest"
54,"showtunes","2008-09-15","2 Moderate Interest"
2,"showtunes","2008-09-15",""
56,"showtunes","2008-09-15",""
5,"showtunes","2008-09-15","2 Moderate Interest"
20,"showtunes","2008-09-15","1 Slight Interest"
57,"showtunes","2008-09-15","3 High Interest"
58,"showtunes","2008-09-15","1 Slight Interest"
62,"showtunes","2008-09-15","3 High Interest"
31,"showtunes","2008-09-15","2 Moderate Interest"
4,"showtunes","2008-09-15","2 Moderate Interest"
68,"showtunes","2008-09-15",""
42,"showtunes","2008-09-15","3 High Interest"
24,"showtunes","2008-09-15",""
45,"showtunes","2008-09-15",""
70,"showtunes","2008-09-15",""
82,"showtunes","2008-09-15",""
23,"showtunes","2008-09-15","3 High Interest"
8,"showtunes","2008-09-15","2 Moderate Interest"
84,"showtunes","2008-09-15",""
43,"showtunes","2008-09-15",""
34,"showtunes","2008-09-15","1 Slight Interest"
13,"showtunes","2008-09-15",""
49,"showtunes","2008-09-15",""
16,"showtunes","2008-09-15",""
73,"other","2008-09-22",""
55,"other","2008-09-19",""
36,"other","2008-09-19","3 High Interest"
39,"other","2008-09-18",""
37,"other","2008-09-16","2 Moderate Interest"
3,"other","2008-09-16","2 Moderate Interest"
72,"other","2008-09-16","3 High Interest"
11,"other","2008-09-16",""
63,"other","2008-09-16",""
21,"other","2008-09-16","3 High Interest"
59,"other","2008-09-16","1 Slight Interest"
47,"other","2008-09-16","1 Slight Interest"
51,"other","2008-09-16","3 High Interest"
17,"other","2008-09-16","3 High Interest"
52,"other","2008-09-16","2 Moderate Interest"
29,"other","2008-09-16","2 Moderate Interest"
40,"other","2008-09-16",""
50,"other","2008-09-16",""
9,"other","2008-09-16","3 High Interest"
7,"other","2008-09-16","1 Slight Interest"
69,"other","2008-09-16","2 Moderate Interest"
44,"other","2008-09-16","2 Moderate Interest"
27,"other","2008-09-16",""
66,"other","2008-09-16",""
67,"other","2008-09-16",""
64,"other","2008-09-16","3 High Interest"
6,"other","2008-09-15","3 High Interest"
19,"other","2008-09-15",""
30,"other","2008-09-15",""
71,"other","2008-09-15",""
1,"other","2008-09-15",""
46,"other","2008-09-15","3 High Interest"
35,"other","2008-09-15","2 Moderate Interest"
32,"other","2008-09-15",""
53,"other","2008-09-15",""
83,"other","2008-09-15","2 Moderate Interest"
14,"other","2008-09-15",""
25,"other","2008-09-15","2 Moderate Interest"
61,"other","2008-09-15","1 Slight Interest"
33,"other","2008-09-15","2 Moderate Interest"
60,"other","2008-09-15","3 High Interest"
48,"other","2008-09-15","3 High Interest"
41,"other","2008-09-15",""
38,"other","2008-09-15",""
28,"other","2008-09-15","1 Slight Interest"
26,"other","2008-09-15","3 High Interest"
10,"other","2008-09-15","2 Moderate Interest"
22,"other","2008-09-15","2 Moderate Interest"
65,"other","2008-09-15","3 High Interest"
18,"other","2008-09-15",""
54,"other","2008-09-15",""
2,"other","2008-09-15",""
56,"other","2008-09-15",""
5,"other","2008-09-15","2 Moderate Interest"
20,"other","2008-09-15","2 Moderate Interest"
57,"other","2008-09-15","2 Moderate Interest"
58,"other","2008-09-15","2 Moderate Interest"
62,"other","2008-09-15","3 High Interest"
31,"other","2008-09-15","2 Moderate Interest"
4,"other","2008-09-15","2 Moderate Interest"
68,"other","2008-09-15",""
42,"other","2008-09-15",""
24,"other","2008-09-15",""
45,"other","2008-09-15",""
70,"other","2008-09-15",""
82,"other","2008-09-15",""
23,"other","2008-09-15","2 Moderate Interest"
8,"other","2008-09-15",""
84,"other","2008-09-15",""
43,"other","2008-09-15","3 High Interest"
34,"other","2008-09-15","1 Slight Interest"
13,"other","2008-09-15",""
49,"other","2008-09-15","3 High Interest"
16,"other","2008-09-15",""
55,"indie / alternative rock","2008-11-11","1 Slight Interest"
9,"indie / alternative rock","2008-11-06","2 Moderate Interest"
10,"indie / alternative rock","2008-11-03",""
51,"indie / alternative rock","2008-11-02",""
73,"indie / alternative rock","2008-11-02",""
47,"indie / alternative rock","2008-11-02","3 High Interest"
58,"indie / alternative rock","2008-11-01","3 High Interest"
36,"indie / alternative rock","2008-10-31","2 Moderate Interest"
30,"indie / alternative rock","2008-10-31","3 High Interest"
56,"indie / alternative rock","2008-10-30","3 High Interest"
28,"indie / alternative rock","2008-10-30","1 Slight Interest"
60,"indie / alternative rock","2008-10-30",""
32,"indie / alternative rock","2008-10-30","2 Moderate Interest"
25,"indie / alternative rock","2008-10-30","2 Moderate Interest"
49,"indie / alternative rock","2008-10-30","3 High Interest"
29,"indie / alternative rock","2008-10-30","1 Slight Interest"
35,"indie / alternative rock","2008-10-30","2 Moderate Interest"
45,"indie / alternative rock","2008-10-30",""
7,"indie / alternative rock","2008-10-30","3 High Interest"
13,"indie / alternative rock","2008-10-29",""
11,"indie / alternative rock","2008-10-29","2 Moderate Interest"
65,"indie / alternative rock","2008-10-29","2 Moderate Interest"
68,"indie / alternative rock","2008-10-29","3 High Interest"
72,"indie / alternative rock","2008-10-29","1 Slight Interest"
64,"indie / alternative rock","2008-10-29","2 Moderate Interest"
20,"indie / alternative rock","2008-10-29","2 Moderate Interest"
3,"indie / alternative rock","2008-10-29","1 Slight Interest"
69,"indie / alternative rock","2008-10-29",""
37,"indie / alternative rock","2008-10-29","3 High Interest"
40,"indie / alternative rock","2008-10-29","2 Moderate Interest"
54,"indie / alternative rock","2008-10-29","3 High Interest"
1,"indie / alternative rock","2008-10-29","3 High Interest"
31,"indie / alternative rock","2008-10-29","2 Moderate Interest"
22,"indie / alternative rock","2008-10-29","2 Moderate Interest"
38,"indie / alternative rock","2008-10-29","3 High Interest"
41,"indie / alternative rock","2008-10-29","1 Slight Interest"
24,"indie / alternative rock","2008-10-29","3 High Interest"
74,"indie / alternative rock","2008-10-29","3 High Interest"
48,"indie / alternative rock","2008-10-29","2 Moderate Interest"
53,"indie / alternative rock","2008-10-29",""
50,"indie / alternative rock","2008-10-29",""
14,"indie / alternative rock","2008-10-29","1 Slight Interest"
12,"indie / alternative rock","2008-10-29","2 Moderate Interest"
66,"indie / alternative rock","2008-10-29","3 High Interest"
61,"indie / alternative rock","2008-10-29","2 Moderate Interest"
2,"indie / alternative rock","2008-10-29","2 Moderate Interest"
16,"indie / alternative rock","2008-10-29",""
33,"indie / alternative rock","2008-10-29","3 High Interest"
34,"indie / alternative rock","2008-10-29",""
57,"indie / alternative rock","2008-10-29","3 High Interest"
44,"indie / alternative rock","2008-10-29","3 High Interest"
18,"indie / alternative rock","2008-10-29","3 High Interest"
23,"indie / alternative rock","2008-10-29","3 High Interest"
52,"indie / alternative rock","2008-10-29",""
46,"indie / alternative rock","2008-10-29","2 Moderate Interest"
5,"indie / alternative rock","2008-10-29",""
21,"indie / alternative rock","2008-10-29","3 High Interest"
15,"indie / alternative rock","2008-10-29","2 Moderate Interest"
59,"indie / alternative rock","2008-10-29","3 High Interest"
63,"indie / alternative rock","2008-10-29","2 Moderate Interest"
19,"indie / alternative rock","2008-10-29","2 Moderate Interest"
42,"indie / alternative rock","2008-10-29",""
26,"indie / alternative rock","2008-10-29","2 Moderate Interest"
4,"indie / alternative rock","2008-10-29","1 Slight Interest"
43,"indie / alternative rock","2008-10-29","2 Moderate Interest"
70,"indie / alternative rock","2008-10-29",""
27,"indie / alternative rock","2008-10-29",""
71,"indie / alternative rock","2008-10-29",""
8,"indie / alternative rock","2008-10-29","2 Moderate Interest"
67,"indie / alternative rock","2008-10-29",""
62,"indie / alternative rock","2008-10-29","3 High Interest"
55,"classic rock","2008-11-11","2 Moderate Interest"
9,"classic rock","2008-11-06",""
10,"classic rock","2008-11-03","3 High Interest"
51,"classic rock","2008-11-02",""
73,"classic rock","2008-11-02",""
47,"classic rock","2008-11-02","3 High Interest"
58,"classic rock","2008-11-01","2 Moderate Interest"
36,"classic rock","2008-10-31",""
30,"classic rock","2008-10-31",""
56,"classic rock","2008-10-30","2 Moderate Interest"
28,"classic rock","2008-10-30",""
60,"classic rock","2008-10-30","2 Moderate Interest"
32,"classic rock","2008-10-30","2 Moderate Interest"
25,"classic rock","2008-10-30","2 Moderate Interest"
49,"classic rock","2008-10-30","2 Moderate Interest"
29,"classic rock","2008-10-30","3 High Interest"
35,"classic rock","2008-10-30","3 High Interest"
45,"classic rock","2008-10-30",""
7,"classic rock","2008-10-30","3 High Interest"
13,"classic rock","2008-10-29","2 Moderate Interest"
11,"classic rock","2008-10-29","2 Moderate Interest"
65,"classic rock","2008-10-29","3 High Interest"
68,"classic rock","2008-10-29","2 Moderate Interest"
72,"classic rock","2008-10-29",""
64,"classic rock","2008-10-29",""
20,"classic rock","2008-10-29","3 High Interest"
3,"classic rock","2008-10-29","2 Moderate Interest"
69,"classic rock","2008-10-29",""
37,"classic rock","2008-10-29","2 Moderate Interest"
40,"classic rock","2008-10-29","2 Moderate Interest"
54,"classic rock","2008-10-29","3 High Interest"
1,"classic rock","2008-10-29","2 Moderate Interest"
31,"classic rock","2008-10-29","1 Slight Interest"
22,"classic rock","2008-10-29","3 High Interest"
38,"classic rock","2008-10-29","2 Moderate Interest"
41,"classic rock","2008-10-29","1 Slight Interest"
24,"classic rock","2008-10-29","1 Slight Interest"
74,"classic rock","2008-10-29","3 High Interest"
48,"classic rock","2008-10-29",""
53,"classic rock","2008-10-29",""
50,"classic rock","2008-10-29",""
14,"classic rock","2008-10-29","1 Slight Interest"
12,"classic rock","2008-10-29","3 High Interest"
66,"classic rock","2008-10-29",""
61,"classic rock","2008-10-29","1 Slight Interest"
2,"classic rock","2008-10-29","2 Moderate Interest"
16,"classic rock","2008-10-29",""
33,"classic rock","2008-10-29","1 Slight Interest"
34,"classic rock","2008-10-29",""
57,"classic rock","2008-10-29","3 High Interest"
44,"classic rock","2008-10-29","3 High Interest"
18,"classic rock","2008-10-29","3 High Interest"
23,"classic rock","2008-10-29","3 High Interest"
52,"classic rock","2008-10-29","3 High Interest"
46,"classic rock","2008-10-29","3 High Interest"
5,"classic rock","2008-10-29","1 Slight Interest"
21,"classic rock","2008-10-29","2 Moderate Interest"
15,"classic rock","2008-10-29","2 Moderate Interest"
59,"classic rock","2008-10-29","2 Moderate Interest"
63,"classic rock","2008-10-29","1 Slight Interest"
19,"classic rock","2008-10-29","2 Moderate Interest"
42,"classic rock","2008-10-29",""
26,"classic rock","2008-10-29","2 Moderate Interest"
4,"classic rock","2008-10-29","2 Moderate Interest"
43,"classic rock","2008-10-29","3 High Interest"
70,"classic rock","2008-10-29",""
27,"classic rock","2008-10-29","2 Moderate Interest"
71,"classic rock","2008-10-29",""
8,"classic rock","2008-10-29","2 Moderate Interest"
67,"classic rock","2008-10-29",""
62,"classic rock","2008-10-29","1 Slight Interest"
55,"heavy metal / hardcore","2008-11-11","2 Moderate Interest"
9,"heavy metal / hardcore","2008-11-06",""
10,"heavy metal / hardcore","2008-11-03",""
51,"heavy metal / hardcore","2008-11-02",""
73,"heavy metal / hardcore","2008-11-02",""
47,"heavy metal / hardcore","2008-11-02","2 Moderate Interest"
58,"heavy metal / hardcore","2008-11-01","1 Slight Interest"
36,"heavy metal / hardcore","2008-10-31",""
30,"heavy metal / hardcore","2008-10-31","1 Slight Interest"
56,"heavy metal / hardcore","2008-10-30",""
28,"heavy metal / hardcore","2008-10-30",""
60,"heavy metal / hardcore","2008-10-30",""
32,"heavy metal / hardcore","2008-10-30","1 Slight Interest"
25,"heavy metal / hardcore","2008-10-30","3 High Interest"
49,"heavy metal / hardcore","2008-10-30","2 Moderate Interest"
29,"heavy metal / hardcore","2008-10-30",""
35,"heavy metal / hardcore","2008-10-30","2 Moderate Interest"
45,"heavy metal / hardcore","2008-10-30",""
7,"heavy metal / hardcore","2008-10-30","1 Slight Interest"
13,"heavy metal / hardcore","2008-10-29","1 Slight Interest"
11,"heavy metal / hardcore","2008-10-29",""
65,"heavy metal / hardcore","2008-10-29","1 Slight Interest"
68,"heavy metal / hardcore","2008-10-29",""
72,"heavy metal / hardcore","2008-10-29","1 Slight Interest"
64,"heavy metal / hardcore","2008-10-29",""
20,"heavy metal / hardcore","2008-10-29","2 Moderate Interest"
3,"heavy metal / hardcore","2008-10-29","1 Slight Interest"
69,"heavy metal / hardcore","2008-10-29",""
37,"heavy metal / hardcore","2008-10-29","3 High Interest"
40,"heavy metal / hardcore","2008-10-29",""
54,"heavy metal / hardcore","2008-10-29",""
1,"heavy metal / hardcore","2008-10-29",""
31,"heavy metal / hardcore","2008-10-29",""
22,"heavy metal / hardcore","2008-10-29","1 Slight Interest"
38,"heavy metal / hardcore","2008-10-29","2 Moderate Interest"
41,"heavy metal / hardcore","2008-10-29",""
24,"heavy metal / hardcore","2008-10-29",""
74,"heavy metal / hardcore","2008-10-29","1 Slight Interest"
48,"heavy metal / hardcore","2008-10-29",""
53,"heavy metal / hardcore","2008-10-29",""
50,"heavy metal / hardcore","2008-10-29",""
14,"heavy metal / hardcore","2008-10-29","1 Slight Interest"
12,"heavy metal / hardcore","2008-10-29",""
66,"heavy metal / hardcore","2008-10-29",""
61,"heavy metal / hardcore","2008-10-29","2 Moderate Interest"
2,"heavy metal / hardcore","2008-10-29","3 High Interest"
16,"heavy metal / hardcore","2008-10-29",""
33,"heavy metal / hardcore","2008-10-29",""
34,"heavy metal / hardcore","2008-10-29",""
57,"heavy metal / hardcore","2008-10-29","2 Moderate Interest"
44,"heavy metal / hardcore","2008-10-29",""
18,"heavy metal / hardcore","2008-10-29","2 Moderate Interest"
23,"heavy metal / hardcore","2008-10-29","1 Slight Interest"
52,"heavy metal / hardcore","2008-10-29","3 High Interest"
46,"heavy metal / hardcore","2008-10-29",""
5,"heavy metal / hardcore","2008-10-29",""
21,"heavy metal / hardcore","2008-10-29","2 Moderate Interest"
15,"heavy metal / hardcore","2008-10-29",""
59,"heavy metal / hardcore","2008-10-29","3 High Interest"
63,"heavy metal / hardcore","2008-10-29","3 High Interest"
19,"heavy metal / hardcore","2008-10-29","1 Slight Interest"
42,"heavy metal / hardcore","2008-10-29",""
26,"heavy metal / hardcore","2008-10-29","2 Moderate Interest"
4,"heavy metal / hardcore","2008-10-29","1 Slight Interest"
43,"heavy metal / hardcore","2008-10-29","3 High Interest"
70,"heavy metal / hardcore","2008-10-29",""
27,"heavy metal / hardcore","2008-10-29","3 High Interest"
71,"heavy metal / hardcore","2008-10-29",""
8,"heavy metal / hardcore","2008-10-29",""
67,"heavy metal / hardcore","2008-10-29",""
62,"heavy metal / hardcore","2008-10-29","1 Slight Interest"
55,"pop / top 40","2008-11-11","1 Slight Interest"
9,"pop / top 40","2008-11-06",""
10,"pop / top 40","2008-11-03",""
51,"pop / top 40","2008-11-02",""
73,"pop / top 40","2008-11-02",""
47,"pop / top 40","2008-11-02","1 Slight Interest"
58,"pop / top 40","2008-11-01","3 High Interest"
36,"pop / top 40","2008-10-31","2 Moderate Interest"
30,"pop / top 40","2008-10-31","1 Slight Interest"
56,"pop / top 40","2008-10-30","2 Moderate Interest"
28,"pop / top 40","2008-10-30","2 Moderate Interest"
60,"pop / top 40","2008-10-30","2 Moderate Interest"
32,"pop / top 40","2008-10-30","1 Slight Interest"
25,"pop / top 40","2008-10-30","2 Moderate Interest"
49,"pop / top 40","2008-10-30",""
29,"pop / top 40","2008-10-30","2 Moderate Interest"
35,"pop / top 40","2008-10-30",""
45,"pop / top 40","2008-10-30",""
7,"pop / top 40","2008-10-30","2 Moderate Interest"
13,"pop / top 40","2008-10-29",""
11,"pop / top 40","2008-10-29","2 Moderate Interest"
65,"pop / top 40","2008-10-29","3 High Interest"
68,"pop / top 40","2008-10-29",""
72,"pop / top 40","2008-10-29","2 Moderate Interest"
64,"pop / top 40","2008-10-29","1 Slight Interest"
20,"pop / top 40","2008-10-29","2 Moderate Interest"
3,"pop / top 40","2008-10-29","2 Moderate Interest"
69,"pop / top 40","2008-10-29",""
37,"pop / top 40","2008-10-29","3 High Interest"
40,"pop / top 40","2008-10-29","1 Slight Interest"
54,"pop / top 40","2008-10-29","2 Moderate Interest"
1,"pop / top 40","2008-10-29",""
31,"pop / top 40","2008-10-29",""
22,"pop / top 40","2008-10-29","2 Moderate Interest"
38,"pop / top 40","2008-10-29","1 Slight Interest"
41,"pop / top 40","2008-10-29","2 Moderate Interest"
24,"pop / top 40","2008-10-29","2 Moderate Interest"
74,"pop / top 40","2008-10-29","2 Moderate Interest"
48,"pop / top 40","2008-10-29","1 Slight Interest"
53,"pop / top 40","2008-10-29",""
50,"pop / top 40","2008-10-29",""
14,"pop / top 40","2008-10-29","1 Slight Interest"
12,"pop / top 40","2008-10-29",""
66,"pop / top 40","2008-10-29","1 Slight Interest"
61,"pop / top 40","2008-10-29","2 Moderate Interest"
2,"pop / top 40","2008-10-29",""
16,"pop / top 40","2008-10-29","3 High Interest"
33,"pop / top 40","2008-10-29","2 Moderate Interest"
34,"pop / top 40","2008-10-29",""
57,"pop / top 40","2008-10-29","3 High Interest"
44,"pop / top 40","2008-10-29",""
18,"pop / top 40","2008-10-29","2 Moderate Interest"
23,"pop / top 40","2008-10-29","2 Moderate Interest"
52,"pop / top 40","2008-10-29",""
46,"pop / top 40","2008-10-29",""
5,"pop / top 40","2008-10-29",""
21,"pop / top 40","2008-10-29","1 Slight Interest"
15,"pop / top 40","2008-10-29",""
59,"pop / top 40","2008-10-29","2 Moderate Interest"
63,"pop / top 40","2008-10-29","2 Moderate Interest"
19,"pop / top 40","2008-10-29","3 High Interest"
42,"pop / top 40","2008-10-29",""
26,"pop / top 40","2008-10-29","2 Moderate Interest"
4,"pop / top 40","2008-10-29","1 Slight Interest"
43,"pop / top 40","2008-10-29","2 Moderate Interest"
70,"pop / top 40","2008-10-29",""
27,"pop / top 40","2008-10-29",""
71,"pop / top 40","2008-10-29",""
8,"pop / top 40","2008-10-29","2 Moderate Interest"
67,"pop / top 40","2008-10-29",""
62,"pop / top 40","2008-10-29","1 Slight Interest"
55,"techno / lounge / electronic","2008-11-11","3 High Interest"
9,"techno / lounge / electronic","2008-11-06","3 High Interest"
10,"techno / lounge / electronic","2008-11-03",""
51,"techno / lounge / electronic","2008-11-02","2 Moderate Interest"
73,"techno / lounge / electronic","2008-11-02",""
47,"techno / lounge / electronic","2008-11-02","1 Slight Interest"
58,"techno / lounge / electronic","2008-11-01","2 Moderate Interest"
36,"techno / lounge / electronic","2008-10-31","3 High Interest"
30,"techno / lounge / electronic","2008-10-31","2 Moderate Interest"
56,"techno / lounge / electronic","2008-10-30",""
28,"techno / lounge / electronic","2008-10-30","3 High Interest"
60,"techno / lounge / electronic","2008-10-30",""
32,"techno / lounge / electronic","2008-10-30","1 Slight Interest"
25,"techno / lounge / electronic","2008-10-30","3 High Interest"
49,"techno / lounge / electronic","2008-10-30","2 Moderate Interest"
29,"techno / lounge / electronic","2008-10-30","1 Slight Interest"
35,"techno / lounge / electronic","2008-10-30",""
45,"techno / lounge / electronic","2008-10-30",""
7,"techno / lounge / electronic","2008-10-30","2 Moderate Interest"
13,"techno / lounge / electronic","2008-10-29",""
11,"techno / lounge / electronic","2008-10-29","2 Moderate Interest"
65,"techno / lounge / electronic","2008-10-29","2 Moderate Interest"
68,"techno / lounge / electronic","2008-10-29","1 Slight Interest"
72,"techno / lounge / electronic","2008-10-29","1 Slight Interest"
64,"techno / lounge / electronic","2008-10-29",""
20,"techno / lounge / electronic","2008-10-29","2 Moderate Interest"
3,"techno / lounge / electronic","2008-10-29","2 Moderate Interest"
69,"techno / lounge / electronic","2008-10-29","3 High Interest"
37,"techno / lounge / electronic","2008-10-29","2 Moderate Interest"
40,"techno / lounge / electronic","2008-10-29","1 Slight Interest"
54,"techno / lounge / electronic","2008-10-29","1 Slight Interest"
1,"techno / lounge / electronic","2008-10-29",""
31,"techno / lounge / electronic","2008-10-29",""
22,"techno / lounge / electronic","2008-10-29","2 Moderate Interest"
38,"techno / lounge / electronic","2008-10-29","2 Moderate Interest"
41,"techno / lounge / electronic","2008-10-29","1 Slight Interest"
24,"techno / lounge / electronic","2008-10-29",""
74,"techno / lounge / electronic","2008-10-29","2 Moderate Interest"
48,"techno / lounge / electronic","2008-10-29","1 Slight Interest"
53,"techno / lounge / electronic","2008-10-29",""
50,"techno / lounge / electronic","2008-10-29",""
14,"techno / lounge / electronic","2008-10-29","1 Slight Interest"
12,"techno / lounge / electronic","2008-10-29",""
66,"techno / lounge / electronic","2008-10-29","1 Slight Interest"
61,"techno / lounge / electronic","2008-10-29","3 High Interest"
2,"techno / lounge / electronic","2008-10-29","1 Slight Interest"
16,"techno / lounge / electronic","2008-10-29","3 High Interest"
33,"techno / lounge / electronic","2008-10-29","2 Moderate Interest"
34,"techno / lounge / electronic","2008-10-29",""
57,"techno / lounge / electronic","2008-10-29","2 Moderate Interest"
44,"techno / lounge / electronic","2008-10-29",""
18,"techno / lounge / electronic","2008-10-29","2 Moderate Interest"
23,"techno / lounge / electronic","2008-10-29","1 Slight Interest"
52,"techno / lounge / electronic","2008-10-29",""
46,"techno / lounge / electronic","2008-10-29",""
5,"techno / lounge / electronic","2008-10-29",""
21,"techno / lounge / electronic","2008-10-29","3 High Interest"
