user.id,time,incoming,dest.user.id.if.known,dest.phone.hash
41,2008-10-08 01:15:42,1,,943078505
41,2008-10-08 01:17:43,1,,943078505
41,2008-10-08 01:19:00,1,,1779885612
41,2008-10-08 01:23:23,1,,1779885612
41,2008-10-08 02:14:39,1,,943078505
41,2008-10-08 02:15:42,1,,943078505
41,2008-10-08 02:16:42,1,,943078505
41,2008-10-08 02:17:24,1,,943078505
41,2008-10-08 02:17:43,1,,943078505
41,2008-10-08 02:19:00,1,,1779885612
41,2008-10-08 02:23:23,1,,1779885612
41,2008-10-08 03:16:42,1,,943078505
41,2008-10-08 03:17:24,1,,943078505
57,2008-10-08 06:12:17,1,,675831353
57,2008-10-08 06:12:17,1,,675831353
57,2008-10-08 06:12:17,1,,675831353
57,2008-10-08 08:12:17,1,,675831353
57,2008-10-08 08:12:17,1,,675831353
57,2008-10-08 08:12:17,1,,675831353
18,2008-10-08 08:21:03,1,,177622
57,2008-10-08 08:45:00,1,,675831353
57,2008-10-08 08:45:00,1,,675831353
57,2008-10-08 08:45:00,1,,675831353
28,2008-10-08 08:55:35,1,,1521570774
28,2008-10-08 08:55:35,1,,1521570774
28,2008-10-08 08:55:35,1,,1521570774
24,2008-10-08 08:56:07,1,,4049732870
24,2008-10-08 08:56:07,1,,4049732870
57,2008-10-08 09:12:17,1,,675831353
57,2008-10-08 09:12:17,1,,675831353
57,2008-10-08 09:12:17,1,,675831353
57,2008-10-08 09:12:17,1,,675831353
18,2008-10-08 09:21:03,1,,177622
57,2008-10-08 09:42:27,0,,675831353
57,2008-10-08 09:42:27,0,,675831353
57,2008-10-08 09:42:27,0,,675831353
28,2008-10-08 09:55:35,1,,1521570774
28,2008-10-08 09:55:35,1,,1521570774
28,2008-10-08 09:55:35,1,,1521570774
24,2008-10-08 09:56:07,1,,4049732870
24,2008-10-08 09:56:07,1,,4049732870
24,2008-10-08 09:56:07,1,,4049732870
57,2008-10-08 10:45:00,1,,675831353
57,2008-10-08 10:45:00,1,,675831353
57,2008-10-08 10:45:00,1,,675831353
1,2008-10-08 11:31:00,1,1,3502965008
61,2008-10-08 11:31:00,1,1,3502965008
1,2008-10-08 11:34:35,1,1,3502965008
61,2008-10-08 11:34:35,1,1,3502965008
57,2008-10-08 11:42:27,0,,675831353
57,2008-10-08 11:42:27,0,,675831353
57,2008-10-08 11:42:27,0,,675831353
57,2008-10-08 11:45:00,1,,675831353
57,2008-10-08 11:45:00,1,,675831353
57,2008-10-08 11:45:00,1,,675831353
57,2008-10-08 11:45:00,1,,675831353
1,2008-10-08 11:59:35,1,1,3502965008
61,2008-10-08 11:59:35,1,1,3502965008
1,2008-10-08 12:31:00,1,1,3502965008
61,2008-10-08 12:31:00,1,1,3502965008
61,2008-10-08 12:31:00,1,1,3502965008
61,2008-10-08 12:31:00,1,1,3502965008
1,2008-10-08 12:34:35,1,1,3502965008
61,2008-10-08 12:34:35,1,1,3502965008
61,2008-10-08 12:34:35,1,1,3502965008
61,2008-10-08 12:34:35,1,1,3502965008
57,2008-10-08 12:42:27,0,,675831353
57,2008-10-08 12:42:27,1,,225368882
57,2008-10-08 12:42:27,0,,675831353
57,2008-10-08 12:42:27,0,,675831353
57,2008-10-08 12:42:27,0,,675831353
61,2008-10-08 12:57:06,1,61,3480933661
1,2008-10-08 12:57:07,0,1,3502965008
61,2008-10-08 12:57:07,0,1,3502965008
1,2008-10-08 12:59:35,1,1,3502965008
61,2008-10-08 12:59:35,1,1,3502965008
61,2008-10-08 12:59:35,1,1,3502965008
61,2008-10-08 12:59:35,1,1,3502965008
58,2008-10-08 13:08:04,1,,2663449087
58,2008-10-08 13:08:04,1,,2663449087
58,2008-10-08 13:08:04,1,,2663449087
58,2008-10-08 13:08:04,1,,2663449087
58,2008-10-08 13:09:32,0,,2663449087
58,2008-10-08 13:09:32,0,,2663449087
58,2008-10-08 13:09:32,0,,2663449087
58,2008-10-08 13:09:32,0,,2663449087
58,2008-10-08 13:11:05,1,,2663449087
58,2008-10-08 13:11:05,1,,2663449087
58,2008-10-08 13:11:05,1,,2663449087
58,2008-10-08 13:11:05,1,,2663449087
1,2008-10-08 13:57:07,0,1,3502965008
61,2008-10-08 13:57:07,0,1,3502965008
61,2008-10-08 13:57:07,1,61,3480933661
61,2008-10-08 13:57:07,0,1,3502965008
58,2008-10-08 14:11:52,0,,2663449087
58,2008-10-08 14:11:52,0,,2663449087
58,2008-10-08 14:11:52,0,,2663449087
58,2008-10-08 14:11:52,0,,2663449087
61,2008-10-08 14:30:46,0,61,3480933661
1,2008-10-08 14:31:00,1,1,3502965008
61,2008-10-08 14:31:00,1,1,3502965008
61,2008-10-08 14:31:00,1,1,3502965008
41,2008-10-08 14:32:07,1,,411333601
41,2008-10-08 14:33:17,1,,177622
1,2008-10-08 14:33:32,0,1,3502965008
61,2008-10-08 14:33:32,0,1,3502965008
61,2008-10-08 14:33:33,1,61,3480933661
61,2008-10-08 14:33:35,1,61,3480933661
1,2008-10-08 14:34:35,1,1,3502965008
61,2008-10-08 14:34:35,0,61,3480933661
61,2008-10-08 14:34:35,1,1,3502965008
1,2008-10-08 14:37:12,0,1,3502965008
61,2008-10-08 14:37:12,0,1,3502965008
61,2008-10-08 14:37:14,1,61,3480933661
1,2008-10-08 14:52:35,0,1,3502965008
61,2008-10-08 14:52:35,1,61,3480933661
61,2008-10-08 14:54:43,0,61,3480933661
1,2008-10-08 14:57:06,1,61,3480933661
61,2008-10-08 14:57:06,1,61,3480933661
1,2008-10-08 14:59:35,1,1,3502965008
61,2008-10-08 14:59:35,1,1,3502965008
61,2008-10-08 14:59:35,1,1,3502965008
61,2008-10-08 15:00:33,1,61,3480933661
1,2008-10-08 15:00:34,0,1,3502965008
61,2008-10-08 15:00:34,0,1,3502965008
57,2008-10-08 15:16:31,1,,225368882
57,2008-10-08 15:16:31,1,,225368882
57,2008-10-08 15:16:31,1,,225368882
1,2008-10-08 15:26:11,0,1,3502965008
61,2008-10-08 15:26:11,0,1,3502965008
61,2008-10-08 15:26:19,1,61,3480933661
1,2008-10-08 15:31:00,1,1,3502965008
61,2008-10-08 15:31:00,1,1,3502965008
61,2008-10-08 15:31:00,1,1,3502965008
61,2008-10-08 15:31:00,1,1,3502965008
41,2008-10-08 15:32:07,1,,411333601
41,2008-10-08 15:33:17,1,,177622
1,2008-10-08 15:33:32,0,1,3502965008
61,2008-10-08 15:33:32,0,1,3502965008
61,2008-10-08 15:33:32,1,61,3480933661
61,2008-10-08 15:33:32,1,1,3502965008
61,2008-10-08 15:33:32,1,61,3480933661
61,2008-10-08 15:33:32,1,,177622
61,2008-10-08 15:33:32,1,61,3480933661
61,2008-10-08 15:33:32,0,1,3502965008
1,2008-10-08 15:34:35,1,1,3502965008
61,2008-10-08 15:34:35,1,1,3502965008
61,2008-10-08 15:34:35,1,1,3502965008
61,2008-10-08 15:34:35,1,1,3502965008
1,2008-10-08 15:37:12,0,1,3502965008
61,2008-10-08 15:37:12,0,1,3502965008
61,2008-10-08 15:37:12,1,1,3502965008
61,2008-10-08 15:37:12,1,61,3480933661
61,2008-10-08 15:37:12,1,61,3480933661
61,2008-10-08 15:37:12,1,61,3480933661
61,2008-10-08 15:37:12,0,1,3502965008
61,2008-10-08 15:37:12,1,61,3480933661
61,2008-10-08 15:37:12,1,1,3502965008
61,2008-10-08 15:37:12,1,61,3480933661
61,2008-10-08 15:37:12,1,61,3480933661
61,2008-10-08 15:37:12,0,1,3502965008
1,2008-10-08 15:52:35,0,1,3502965008
61,2008-10-08 15:52:35,0,1,3502965008
61,2008-10-08 15:52:35,1,61,3480933661
61,2008-10-08 15:52:35,0,1,3502965008
1,2008-10-08 15:57:06,1,61,3480933661
1,2008-10-08 15:57:06,1,61,3480933661
61,2008-10-08 15:57:06,1,61,3480933661
1,2008-10-08 15:57:07,0,1,3502965008
61,2008-10-08 15:57:07,0,1,3502965008
61,2008-10-08 15:57:07,0,1,3502965008
1,2008-10-08 15:59:35,1,1,3502965008
61,2008-10-08 15:59:35,1,1,3502965008
61,2008-10-08 15:59:35,1,1,3502965008
61,2008-10-08 15:59:35,1,1,3502965008
1,2008-10-08 16:00:34,0,1,3502965008
61,2008-10-08 16:00:34,0,1,3502965008
61,2008-10-08 16:00:34,1,61,3480933661
61,2008-10-08 16:00:34,0,1,3502965008
57,2008-10-08 16:17:07,0,,225368882
57,2008-10-08 16:17:07,0,,225368882
57,2008-10-08 16:17:07,0,,225368882
1,2008-10-08 16:26:11,0,1,3502965008
61,2008-10-08 16:26:11,0,1,3502965008
61,2008-10-08 16:26:11,1,61,3480933661
61,2008-10-08 16:26:11,0,1,3502965008
1,2008-10-08 16:30:46,0,61,3480933661
61,2008-10-08 16:30:46,0,61,3480933661
1,2008-10-08 16:33:33,1,61,3480933661
61,2008-10-08 16:33:33,1,61,3480933661
1,2008-10-08 16:34:35,0,61,3480933661
61,2008-10-08 16:34:35,0,61,3480933661
1,2008-10-08 16:37:14,1,61,3480933661
61,2008-10-08 16:37:14,1,61,3480933661
1,2008-10-08 16:52:35,1,61,3480933661
61,2008-10-08 16:52:35,1,61,3480933661
1,2008-10-08 16:54:43,0,61,3480933661
61,2008-10-08 16:54:43,0,61,3480933661
1,2008-10-08 16:57:06,1,61,3480933661
61,2008-10-08 16:57:06,1,61,3480933661
1,2008-10-08 16:57:07,0,1,3502965008
61,2008-10-08 16:57:07,0,1,3502965008
61,2008-10-08 16:57:07,0,1,3502965008
61,2008-10-08 16:57:07,0,1,3502965008
1,2008-10-08 17:00:33,1,61,3480933661
61,2008-10-08 17:00:33,1,61,3480933661
57,2008-10-08 17:16:31,1,,225368882
57,2008-10-08 17:16:31,1,,225368882
57,2008-10-08 17:16:31,1,,225368882
1,2008-10-08 17:26:19,1,61,3480933661
61,2008-10-08 17:26:19,1,61,3480933661
1,2008-10-08 17:30:46,0,61,3480933661
1,2008-10-08 17:30:46,0,61,3480933661
61,2008-10-08 17:30:46,0,61,3480933661
1,2008-10-08 17:33:32,0,1,3502965008
61,2008-10-08 17:33:32,0,1,3502965008
61,2008-10-08 17:33:32,0,1,3502965008
1,2008-10-08 17:33:33,1,61,3480933661
1,2008-10-08 17:33:33,1,1,3502965008
1,2008-10-08 17:33:33,1,1,3502965008
1,2008-10-08 17:33:33,1,1,3502965008
1,2008-10-08 17:33:33,1,,721745789
1,2008-10-08 17:33:33,1,61,3480933661
61,2008-10-08 17:33:33,1,61,3480933661
1,2008-10-08 17:34:35,0,61,3480933661
1,2008-10-08 17:34:35,0,61,3480933661
61,2008-10-08 17:34:35,0,61,3480933661
1,2008-10-08 17:37:12,0,1,3502965008
61,2008-10-08 17:37:12,0,1,3502965008
61,2008-10-08 17:37:12,0,1,3502965008
1,2008-10-08 17:37:14,1,61,3480933661
1,2008-10-08 17:37:14,1,61,3480933661
61,2008-10-08 17:37:14,1,61,3480933661
1,2008-10-08 17:52:35,0,1,3502965008
1,2008-10-08 17:52:35,1,61,3480933661
61,2008-10-08 17:52:35,1,61,3480933661
61,2008-10-08 17:52:35,0,1,3502965008
1,2008-10-08 17:54:43,0,61,3480933661
1,2008-10-08 17:54:43,0,61,3480933661
61,2008-10-08 17:54:43,0,61,3480933661
1,2008-10-08 18:00:33,1,61,3480933661
1,2008-10-08 18:00:33,1,61,3480933661
61,2008-10-08 18:00:33,1,61,3480933661
1,2008-10-08 18:00:34,0,1,3502965008
61,2008-10-08 18:00:34,0,1,3502965008
61,2008-10-08 18:00:34,0,1,3502965008
57,2008-10-08 18:16:31,1,,225368882
57,2008-10-08 18:16:31,1,,225368882
57,2008-10-08 18:16:31,1,,225368882
57,2008-10-08 18:16:31,1,,225368882
57,2008-10-08 18:17:07,0,,225368882
57,2008-10-08 18:17:07,0,,225368882
57,2008-10-08 18:17:07,0,,225368882
1,2008-10-08 18:26:11,0,1,3502965008
61,2008-10-08 18:26:11,0,1,3502965008
61,2008-10-08 18:26:11,0,1,3502965008
1,2008-10-08 18:26:19,1,61,3480933661
1,2008-10-08 18:26:19,1,61,3480933661
61,2008-10-08 18:26:19,1,61,3480933661
1,2008-10-08 18:30:46,0,61,3480933661
61,2008-10-08 18:30:46,0,61,3480933661
1,2008-10-08 18:33:32,0,1,3502965008
61,2008-10-08 18:33:32,0,1,3502965008
61,2008-10-08 18:33:32,0,1,3502965008
61,2008-10-08 18:33:32,0,1,3502965008
1,2008-10-08 18:33:33,1,61,3480933661
61,2008-10-08 18:33:33,1,61,3480933661
1,2008-10-08 18:34:35,0,61,3480933661
61,2008-10-08 18:34:35,0,61,3480933661
1,2008-10-08 18:37:12,0,1,3502965008
61,2008-10-08 18:37:12,0,1,3502965008
61,2008-10-08 18:37:12,0,1,3502965008
61,2008-10-08 18:37:12,0,1,3502965008
1,2008-10-08 18:37:14,1,61,3480933661
61,2008-10-08 18:37:14,1,61,3480933661
1,2008-10-08 18:52:35,0,1,3502965008
1,2008-10-08 18:52:35,1,61,3480933661
61,2008-10-08 18:52:35,0,1,3502965008
61,2008-10-08 18:52:35,1,61,3480933661
61,2008-10-08 18:52:35,0,1,3502965008
30,2008-10-08 18:53:46,1,,3229539763
30,2008-10-08 18:53:46,1,,3229539763
30,2008-10-08 18:53:46,1,,3229539763
30,2008-10-08 18:53:46,1,,3229539763
1,2008-10-08 18:54:43,0,61,3480933661
61,2008-10-08 18:54:43,0,61,3480933661
1,2008-10-08 19:00:33,1,61,3480933661
61,2008-10-08 19:00:33,1,61,3480933661
1,2008-10-08 19:00:34,0,1,3502965008
61,2008-10-08 19:00:34,0,1,3502965008
61,2008-10-08 19:00:34,0,1,3502965008
61,2008-10-08 19:00:34,0,1,3502965008
57,2008-10-08 19:17:07,0,,225368882
57,2008-10-08 19:17:07,0,,225368882
57,2008-10-08 19:17:07,0,,225368882
57,2008-10-08 19:17:07,0,,225368882
37,2008-10-08 19:25:24,0,,1361435264
1,2008-10-08 19:26:11,0,1,3502965008
61,2008-10-08 19:26:11,0,1,3502965008
61,2008-10-08 19:26:11,1,,3289964574
61,2008-10-08 19:26:11,0,1,3502965008
61,2008-10-08 19:26:11,0,1,3502965008
1,2008-10-08 19:26:19,1,61,3480933661
61,2008-10-08 19:26:19,1,61,3480933661
37,2008-10-08 19:34:59,1,,1361435264
30,2008-10-08 19:53:46,1,,3229539763
30,2008-10-08 19:53:46,1,,3229539763
30,2008-10-08 19:53:46,1,,3229539763
30,2008-10-08 19:53:46,1,,3229539763
41,2008-10-08 19:56:26,1,,411333601
41,2008-10-08 19:57:19,1,,411333601
41,2008-10-08 19:59:14,1,,411333601
19,2008-10-08 20:46:33,1,,1989103241
19,2008-10-08 20:46:33,1,,1989103241
41,2008-10-08 20:56:26,1,,411333601
41,2008-10-08 20:57:19,1,,411333601
41,2008-10-08 20:59:14,1,,411333601
37,2008-10-08 21:25:24,0,,1361435264
37,2008-10-08 21:34:59,1,,1361435264
19,2008-10-08 21:46:33,1,,1989103241
19,2008-10-08 21:46:33,1,,1989103241
37,2008-10-08 22:25:24,0,,1361435264
37,2008-10-08 22:34:59,1,,1361435264
37,2008-10-08 22:34:59,1,,2054900680
26,2008-10-08 23:10:44,1,,2594397470
62,2008-10-08 23:16:23,1,,721252514
62,2008-10-08 23:16:23,1,,721252514
62,2008-10-08 23:16:23,1,,721252514
62,2008-10-08 23:16:23,1,,721252514
37,2008-10-08 23:25:24,0,,1361435264
37,2008-10-08 23:25:24,0,,1361435264
37,2008-10-08 23:34:59,1,,1361435264
37,2008-10-08 23:34:59,1,,1361435264
62,2008-10-08 23:59:35,1,,721252514
62,2008-10-08 23:59:35,1,,721252514
62,2008-10-08 23:59:35,1,,721252514
62,2008-10-08 23:59:35,1,,721252514
26,2008-10-09 00:10:44,1,,2594397470
62,2008-10-09 00:16:23,1,,721252514
62,2008-10-09 00:16:23,1,,721252514
62,2008-10-09 00:16:23,1,,721252514
62,2008-10-09 00:16:23,1,,721252514
37,2008-10-09 00:25:24,0,,1361435264
37,2008-10-09 00:34:59,1,,1361435264
41,2008-10-09 00:59:21,1,,943078505
62,2008-10-09 00:59:35,1,,721252514
62,2008-10-09 00:59:35,1,,721252514
62,2008-10-09 00:59:35,1,,721252514
62,2008-10-09 00:59:35,1,,721252514
41,2008-10-09 01:00:12,1,,943078505
62,2008-10-09 01:17:00,1,,721252514
62,2008-10-09 01:17:00,1,,721252514
62,2008-10-09 01:17:00,1,,721252514
62,2008-10-09 01:17:00,1,,721252514
62,2008-10-09 01:20:17,0,,721252514
62,2008-10-09 01:20:17,0,,721252514
62,2008-10-09 01:20:17,0,,721252514
62,2008-10-09 01:20:17,0,,721252514
62,2008-10-09 01:20:58,1,,721252514
62,2008-10-09 01:20:58,1,,721252514
62,2008-10-09 01:20:58,1,,721252514
62,2008-10-09 01:20:58,1,,721252514
62,2008-10-09 01:38:21,1,,721252514
62,2008-10-09 01:38:21,1,,721252514
62,2008-10-09 01:38:21,1,,721252514
62,2008-10-09 01:38:21,1,,721252514
41,2008-10-09 01:59:21,1,,943078505
41,2008-10-09 02:00:06,1,,943078505
41,2008-10-09 02:00:12,1,,943078505
41,2008-10-09 02:10:34,1,,943078505
62,2008-10-09 02:17:00,1,,721252514
62,2008-10-09 02:17:00,1,,721252514
62,2008-10-09 02:17:00,1,,721252514
62,2008-10-09 02:17:00,1,,721252514
62,2008-10-09 02:20:17,0,,721252514
62,2008-10-09 02:20:17,0,,721252514
62,2008-10-09 02:20:17,0,,721252514
62,2008-10-09 02:20:17,0,,721252514
62,2008-10-09 02:20:58,1,,721252514
62,2008-10-09 02:20:58,1,,721252514
62,2008-10-09 02:20:58,1,,721252514
62,2008-10-09 02:20:58,1,,721252514
62,2008-10-09 02:38:21,1,,721252514
62,2008-10-09 02:38:21,1,,721252514
62,2008-10-09 02:38:21,1,,721252514
62,2008-10-09 02:38:21,1,,721252514
41,2008-10-09 03:00:06,1,,943078505
41,2008-10-09 03:10:34,1,,943078505
56,2008-10-09 09:15:50,1,,3308345088
55,2008-10-09 09:34:12,0,7,4271253630
56,2008-10-09 10:15:50,1,,3308345088
56,2008-10-09 10:15:50,1,,3308345088
4,2008-10-09 10:34:12,0,7,4271253630
4,2008-10-09 10:34:12,0,7,4271253630
4,2008-10-09 10:34:12,0,7,4271253630
4,2008-10-09 10:34:12,0,7,4271253630
52,2008-10-09 10:34:12,0,7,4271253630
55,2008-10-09 10:34:12,0,7,4271253630
55,2008-10-09 10:34:12,0,7,4271253630
58,2008-10-09 11:48:19,1,,3220549945
58,2008-10-09 11:48:19,1,,3220549945
58,2008-10-09 11:48:19,1,,3220549945
58,2008-10-09 11:48:19,1,,3220549945
43,2008-10-09 12:20:38,1,,334534179
43,2008-10-09 12:22:55,0,,334534179
43,2008-10-09 14:20:38,1,,334534179
43,2008-10-09 14:22:55,0,,334534179
37,2008-10-09 14:36:05,1,,3711010256
37,2008-10-09 14:40:32,0,,3711010256
29,2008-10-09 14:48:13,1,,194189477
29,2008-10-09 14:48:13,1,,194189477
29,2008-10-09 14:48:13,1,,194189477
29,2008-10-09 14:48:13,1,,194189477
32,2008-10-09 14:54:24,1,,194337647
32,2008-10-09 14:54:24,1,,194337647
32,2008-10-09 14:54:24,1,,194337647
48,2008-10-09 14:55:04,1,,194189477
43,2008-10-09 15:20:38,1,,334534179
43,2008-10-09 15:20:38,1,,334534179
43,2008-10-09 15:22:55,0,,334534179
43,2008-10-09 15:22:55,0,,334534179
1,2008-10-09 15:26:49,0,1,3502965008
61,2008-10-09 15:26:49,0,1,3502965008
61,2008-10-09 15:26:49,1,61,3480933661
61,2008-10-09 15:26:49,1,,3522445586
61,2008-10-09 15:26:49,1,61,3480933661
61,2008-10-09 15:26:49,1,61,3480933661
61,2008-10-09 15:26:53,1,61,3480933661
32,2008-10-09 15:54:24,1,,194337647
32,2008-10-09 15:54:24,1,,194337647
32,2008-10-09 15:54:24,1,,194337647
44,2008-10-09 16:14:18,1,,282372740
44,2008-10-09 16:14:21,1,,282372740
44,2008-10-09 16:18:57,1,,282372740
43,2008-10-09 16:20:38,1,,334534179
43,2008-10-09 16:20:38,1,,334534179
43,2008-10-09 16:22:55,0,,334534179
43,2008-10-09 16:22:55,0,,334534179
1,2008-10-09 16:26:49,0,1,3502965008
61,2008-10-09 16:26:49,0,1,3502965008
61,2008-10-09 16:26:49,1,61,3480933661
61,2008-10-09 16:26:49,0,1,3502965008
37,2008-10-09 16:36:05,1,,3711010256
37,2008-10-09 16:40:32,0,,3711010256
37,2008-10-09 17:25:31,1,,1361435264
1,2008-10-09 17:26:53,1,61,3480933661
61,2008-10-09 17:26:53,1,61,3480933661
37,2008-10-09 17:36:05,1,,3711010256
37,2008-10-09 17:36:05,1,37,310381472
37,2008-10-09 17:40:32,0,,3711010256
57,2008-10-09 17:43:08,1,,2961305363
57,2008-10-09 17:43:08,1,,2961305363
57,2008-10-09 17:43:08,1,,2961305363
57,2008-10-09 17:45:16,1,,2961305363
57,2008-10-09 17:45:16,1,,2961305363
57,2008-10-09 17:45:16,1,,2961305363
55,2008-10-09 17:49:05,0,7,4271253630
55,2008-10-09 17:57:07,0,7,4271253630
1,2008-10-09 18:26:49,0,1,3502965008
61,2008-10-09 18:26:49,0,1,3502965008
61,2008-10-09 18:26:49,0,1,3502965008
1,2008-10-09 18:26:53,1,61,3480933661
1,2008-10-09 18:26:53,1,61,3480933661
61,2008-10-09 18:26:53,1,61,3480933661
37,2008-10-09 18:27:18,1,,1361435264
37,2008-10-09 18:36:05,1,,3711010256
37,2008-10-09 18:36:05,1,,3711010256
37,2008-10-09 18:40:32,0,,3711010256
37,2008-10-09 18:40:32,0,,3711010256
57,2008-10-09 18:44:11,0,,2961305363
57,2008-10-09 18:44:11,0,,2961305363
57,2008-10-09 18:44:11,0,,2961305363
4,2008-10-09 18:45:26,1,7,4271253630
4,2008-10-09 18:45:26,1,7,4271253630
4,2008-10-09 18:45:26,1,7,4271253630
4,2008-10-09 18:45:26,1,7,4271253630
52,2008-10-09 18:45:26,1,7,4271253630
55,2008-10-09 18:45:26,1,7,4271253630
55,2008-10-09 18:45:26,1,7,4271253630
37,2008-10-09 18:48:09,0,,1361435264
4,2008-10-09 18:49:05,0,7,4271253630
4,2008-10-09 18:49:05,0,7,4271253630
4,2008-10-09 18:49:05,0,7,4271253630
4,2008-10-09 18:49:05,0,7,4271253630
52,2008-10-09 18:49:05,0,7,4271253630
55,2008-10-09 18:49:05,0,7,4271253630
55,2008-10-09 18:49:05,0,7,4271253630
4,2008-10-09 18:55:42,1,7,4271253630
4,2008-10-09 18:55:42,1,7,4271253630
4,2008-10-09 18:55:42,1,7,4271253630
4,2008-10-09 18:55:42,1,7,4271253630
52,2008-10-09 18:55:42,1,7,4271253630
55,2008-10-09 18:55:42,1,7,4271253630
55,2008-10-09 18:55:42,1,7,4271253630
4,2008-10-09 18:57:07,0,7,4271253630
4,2008-10-09 18:57:07,0,7,4271253630
4,2008-10-09 18:57:07,0,7,4271253630
4,2008-10-09 18:57:07,0,7,4271253630
52,2008-10-09 18:57:07,0,7,4271253630
55,2008-10-09 18:57:07,0,7,4271253630
55,2008-10-09 18:57:07,0,7,4271253630
44,2008-10-09 19:14:18,1,,282372740
44,2008-10-09 19:14:21,1,,282372740
44,2008-10-09 19:16:04,0,,282372740
44,2008-10-09 19:18:57,1,,282372740
44,2008-10-09 19:25:21,0,,282372740
37,2008-10-09 19:25:31,1,,1361435264
1,2008-10-09 19:26:49,0,1,3502965008
61,2008-10-09 19:26:49,0,1,3502965008
61,2008-10-09 19:26:49,0,1,3502965008
61,2008-10-09 19:26:49,0,1,3502965008
1,2008-10-09 19:26:53,1,61,3480933661
61,2008-10-09 19:26:53,1,61,3480933661
37,2008-10-09 19:36:05,1,,3711010256
37,2008-10-09 19:40:32,0,,3711010256
57,2008-10-09 19:43:08,1,,2961305363
57,2008-10-09 19:43:08,1,,2961305363
57,2008-10-09 19:43:08,1,,2961305363
28,2008-10-09 19:43:52,1,,194189477
57,2008-10-09 19:45:16,1,,2961305363
57,2008-10-09 19:45:16,1,,2961305363
57,2008-10-09 19:45:16,1,,2961305363
44,2008-10-09 20:14:18,1,,282372740
44,2008-10-09 20:14:18,1,,282372740
44,2008-10-09 20:14:21,1,,282372740
44,2008-10-09 20:14:21,1,,282372740
44,2008-10-09 20:18:57,1,,282372740
44,2008-10-09 20:18:57,1,,282372740
37,2008-10-09 20:25:31,1,,1361435264
37,2008-10-09 20:25:31,1,,1361435266143
37,2008-10-09 20:25:31,1,,2775336710
37,2008-10-09 20:25:31,1,,1361435263614
37,2008-10-09 20:25:31,1,,2775336710
37,2008-10-09 20:27:18,1,,1361435264
37,2008-10-09 20:29:09,0,,1361435264
37,2008-10-09 20:33:50,1,,1361435264
57,2008-10-09 20:43:08,1,,2961305363
57,2008-10-09 20:43:08,1,,2961305363
57,2008-10-09 20:43:08,1,,2961305363
57,2008-10-09 20:43:08,1,,2961305363
57,2008-10-09 20:44:11,0,,2961305363
57,2008-10-09 20:44:11,0,,2961305363
57,2008-10-09 20:44:11,0,,2961305363
23,2008-10-09 20:44:44,1,,944979706
23,2008-10-09 20:44:44,1,,944979706
23,2008-10-09 20:44:44,1,,944979706
23,2008-10-09 20:44:44,1,,944979706
57,2008-10-09 20:45:16,1,,2961305363
57,2008-10-09 20:45:16,1,,2961305363
57,2008-10-09 20:45:16,1,,2961305363
57,2008-10-09 20:45:16,1,,2961305363
37,2008-10-09 20:48:09,0,,1361435264
41,2008-10-09 21:01:39,1,,607890971
37,2008-10-09 21:25:31,1,,1361435264
37,2008-10-09 21:25:31,1,,1361435264
37,2008-10-09 21:27:18,1,,1361435264
37,2008-10-09 21:27:18,0,,2775336710
57,2008-10-09 21:44:11,0,,2961305363
57,2008-10-09 21:44:11,0,,2961305363
57,2008-10-09 21:44:11,0,,2961305363
57,2008-10-09 21:44:11,0,,2961305363
37,2008-10-09 21:48:09,0,,1361435264
37,2008-10-09 21:48:09,1,,1361435264
37,2008-10-09 21:48:09,1,37,310381472
41,2008-10-09 22:01:39,1,,607890971
44,2008-10-09 22:16:04,0,,282372740
44,2008-10-09 22:25:21,0,,282372740
37,2008-10-09 22:25:31,1,,1361435264
37,2008-10-09 22:27:18,1,,1361435264
37,2008-10-09 22:27:18,1,,1361435264
37,2008-10-09 22:27:18,1,,1361435264
37,2008-10-09 22:29:09,0,,1361435264
37,2008-10-09 22:33:50,1,,1361435264
37,2008-10-09 22:48:09,0,,1361435264
37,2008-10-09 22:48:09,0,,1361435264
44,2008-10-09 23:16:04,0,,282372740
44,2008-10-09 23:16:04,0,,282372740
44,2008-10-09 23:25:21,0,,282372740
44,2008-10-09 23:25:21,0,,282372740
37,2008-10-09 23:27:18,1,,1361435264
37,2008-10-09 23:29:09,0,,1361435264
37,2008-10-09 23:33:50,1,,1361435264
62,2008-10-09 23:42:27,1,,721252514
62,2008-10-09 23:42:27,1,,721252514
62,2008-10-09 23:42:27,1,,721252514
62,2008-10-09 23:42:27,1,,721252514
37,2008-10-09 23:48:09,0,,1361435264
41,2008-10-10 00:09:05,1,,943078505
37,2008-10-10 00:29:09,0,,1361435264
37,2008-10-10 00:29:09,0,,1361435264
37,2008-10-10 00:33:50,1,,1361435264
37,2008-10-10 00:33:50,1,,1361435264
62,2008-10-10 00:42:27,1,,721252514
62,2008-10-10 00:42:27,1,,721252514
62,2008-10-10 00:42:27,1,,721252514
62,2008-10-10 00:42:27,1,,721252514
41,2008-10-10 01:09:05,1,,943078505
37,2008-10-10 01:29:09,0,,1361435264
37,2008-10-10 01:33:50,1,,1361435264
41,2008-10-10 01:52:29,1,,943078505
41,2008-10-10 01:56:02,1,,943078505
55,2008-10-10 02:02:14,0,,117911181
41,2008-10-10 02:52:29,1,,943078505
41,2008-10-10 02:56:02,1,,943078505
