"user.id","genre","date","score"
35,"classical","2008-09-15","2 hours or less / week"
32,"classical","2008-09-15","2-7 hours / week"
53,"classical","2008-09-15","2 hours or less / week"
83,"classical","2008-09-15","2 hours or less / week"
14,"classical","2008-09-15","2 hours or less / week"
25,"classical","2008-09-15","2 hours or less / week"
61,"classical","2008-09-15","2 hours or less / week"
33,"classical","2008-09-15","2 hours or less / week"
60,"classical","2008-09-15","2-7 hours / week"
48,"classical","2008-09-15",""
41,"classical","2008-09-15","2 hours or less / week"
38,"classical","2008-09-15","2 hours or less / week"
28,"classical","2008-09-15",""
26,"classical","2008-09-15","2 hours or less / week"
10,"classical","2008-09-15","2 hours or less / week"
22,"classical","2008-09-15","2 hours or less / week"
65,"classical","2008-09-15","2 hours or less / week"
18,"classical","2008-09-15","2-7 hours / week"
54,"classical","2008-09-15","2 hours or less / week"
2,"classical","2008-09-15",""
56,"classical","2008-09-15",""
5,"classical","2008-09-15","more than 7 hrs / week"
20,"classical","2008-09-15","2 hours or less / week"
57,"classical","2008-09-15","2-7 hours / week"
58,"classical","2008-09-15","2-7 hours / week"
62,"classical","2008-09-15","2 hours or less / week"
31,"classical","2008-09-15","2-7 hours / week"
4,"classical","2008-09-15","2 hours or less / week"
68,"classical","2008-09-15","2-7 hours / week"
42,"classical","2008-09-15","2 hours or less / week"
24,"classical","2008-09-15",""
45,"classical","2008-09-15","2-7 hours / week"
70,"classical","2008-09-15","2-7 hours / week"
82,"classical","2008-09-15",""
23,"classical","2008-09-15","2-7 hours / week"
8,"classical","2008-09-15","more than 7 hrs / week"
84,"classical","2008-09-15",""
43,"classical","2008-09-15","2-7 hours / week"
34,"classical","2008-09-15","2 hours or less / week"
13,"classical","2008-09-15","2-7 hours / week"
49,"classical","2008-09-15",""
16,"classical","2008-09-15","2-7 hours / week"
73,"country / folk","2008-09-22",""
55,"country / folk","2008-09-19",""
36,"country / folk","2008-09-19",""
39,"country / folk","2008-09-18",""
37,"country / folk","2008-09-16","2 hours or less / week"
3,"country / folk","2008-09-16",""
72,"country / folk","2008-09-16","2 hours or less / week"
11,"country / folk","2008-09-16","2 hours or less / week"
63,"country / folk","2008-09-16","2 hours or less / week"
21,"country / folk","2008-09-16","2-7 hours / week"
59,"country / folk","2008-09-16","2 hours or less / week"
47,"country / folk","2008-09-16","2 hours or less / week"
51,"country / folk","2008-09-16",""
17,"country / folk","2008-09-16",""
52,"country / folk","2008-09-16","2 hours or less / week"
29,"country / folk","2008-09-16","2 hours or less / week"
40,"country / folk","2008-09-16","2 hours or less / week"
50,"country / folk","2008-09-16",""
9,"country / folk","2008-09-16","2 hours or less / week"
7,"country / folk","2008-09-16","2 hours or less / week"
69,"country / folk","2008-09-16",""
44,"country / folk","2008-09-16","2 hours or less / week"
27,"country / folk","2008-09-16","2 hours or less / week"
66,"country / folk","2008-09-16","2 hours or less / week"
67,"country / folk","2008-09-16",""
64,"country / folk","2008-09-16",""
6,"country / folk","2008-09-15","2 hours or less / week"
19,"country / folk","2008-09-15","2 hours or less / week"
30,"country / folk","2008-09-15",""
71,"country / folk","2008-09-15","2 hours or less / week"
1,"country / folk","2008-09-15",""
46,"country / folk","2008-09-15",""
35,"country / folk","2008-09-15","2 hours or less / week"
32,"country / folk","2008-09-15",""
53,"country / folk","2008-09-15","2 hours or less / week"
83,"country / folk","2008-09-15","2 hours or less / week"
14,"country / folk","2008-09-15","2 hours or less / week"
25,"country / folk","2008-09-15","2 hours or less / week"
61,"country / folk","2008-09-15",""
33,"country / folk","2008-09-15","2 hours or less / week"
60,"country / folk","2008-09-15","2-7 hours / week"
48,"country / folk","2008-09-15",""
41,"country / folk","2008-09-15","2 hours or less / week"
38,"country / folk","2008-09-15","2 hours or less / week"
28,"country / folk","2008-09-15","2-7 hours / week"
26,"country / folk","2008-09-15","2 hours or less / week"
10,"country / folk","2008-09-15",""
22,"country / folk","2008-09-15","2 hours or less / week"
65,"country / folk","2008-09-15","2 hours or less / week"
18,"country / folk","2008-09-15","2-7 hours / week"
54,"country / folk","2008-09-15","2 hours or less / week"
2,"country / folk","2008-09-15",""
56,"country / folk","2008-09-15",""
5,"country / folk","2008-09-15",""
20,"country / folk","2008-09-15","2 hours or less / week"
57,"country / folk","2008-09-15","2 hours or less / week"
58,"country / folk","2008-09-15","2 hours or less / week"
62,"country / folk","2008-09-15","2 hours or less / week"
31,"country / folk","2008-09-15","more than 7 hrs / week"
4,"country / folk","2008-09-15","2-7 hours / week"
68,"country / folk","2008-09-15",""
42,"country / folk","2008-09-15","2 hours or less / week"
24,"country / folk","2008-09-15",""
45,"country / folk","2008-09-15",""
70,"country / folk","2008-09-15",""
82,"country / folk","2008-09-15",""
23,"country / folk","2008-09-15","2-7 hours / week"
8,"country / folk","2008-09-15","2 hours or less / week"
84,"country / folk","2008-09-15",""
43,"country / folk","2008-09-15",""
34,"country / folk","2008-09-15","2 hours or less / week"
13,"country / folk","2008-09-15","2-7 hours / week"
49,"country / folk","2008-09-15",""
16,"country / folk","2008-09-15",""
73,"showtunes","2008-09-22",""
55,"showtunes","2008-09-19",""
36,"showtunes","2008-09-19",""
39,"showtunes","2008-09-18",""
37,"showtunes","2008-09-16","2 hours or less / week"
3,"showtunes","2008-09-16",""
72,"showtunes","2008-09-16","2 hours or less / week"
11,"showtunes","2008-09-16",""
63,"showtunes","2008-09-16","2 hours or less / week"
21,"showtunes","2008-09-16","2 hours or less / week"
59,"showtunes","2008-09-16","2 hours or less / week"
47,"showtunes","2008-09-16","2 hours or less / week"
51,"showtunes","2008-09-16",""
17,"showtunes","2008-09-16",""
52,"showtunes","2008-09-16","more than 7 hrs / week"
29,"showtunes","2008-09-16","2-7 hours / week"
40,"showtunes","2008-09-16","2 hours or less / week"
50,"showtunes","2008-09-16",""
9,"showtunes","2008-09-16","2 hours or less / week"
7,"showtunes","2008-09-16","2 hours or less / week"
69,"showtunes","2008-09-16",""
44,"showtunes","2008-09-16","2 hours or less / week"
27,"showtunes","2008-09-16",""
66,"showtunes","2008-09-16","2 hours or less / week"
67,"showtunes","2008-09-16","more than 7 hrs / week"
64,"showtunes","2008-09-16","2 hours or less / week"
6,"showtunes","2008-09-15","2 hours or less / week"
19,"showtunes","2008-09-15","2-7 hours / week"
30,"showtunes","2008-09-15",""
71,"showtunes","2008-09-15","2 hours or less / week"
1,"showtunes","2008-09-15",""
46,"showtunes","2008-09-15","2-7 hours / week"
35,"showtunes","2008-09-15","2 hours or less / week"
32,"showtunes","2008-09-15","2 hours or less / week"
53,"showtunes","2008-09-15","2 hours or less / week"
83,"showtunes","2008-09-15","2 hours or less / week"
14,"showtunes","2008-09-15","2 hours or less / week"
25,"showtunes","2008-09-15","2-7 hours / week"
61,"showtunes","2008-09-15",""
33,"showtunes","2008-09-15","2 hours or less / week"
60,"showtunes","2008-09-15",""
48,"showtunes","2008-09-15","2 hours or less / week"
41,"showtunes","2008-09-15","2 hours or less / week"
38,"showtunes","2008-09-15","2-7 hours / week"
28,"showtunes","2008-09-15",""
26,"showtunes","2008-09-15","2 hours or less / week"
10,"showtunes","2008-09-15",""
22,"showtunes","2008-09-15","2-7 hours / week"
65,"showtunes","2008-09-15","2-7 hours / week"
18,"showtunes","2008-09-15","2-7 hours / week"
54,"showtunes","2008-09-15","2 hours or less / week"
2,"showtunes","2008-09-15",""
56,"showtunes","2008-09-15",""
5,"showtunes","2008-09-15",""
20,"showtunes","2008-09-15","2 hours or less / week"
57,"showtunes","2008-09-15","2 hours or less / week"
58,"showtunes","2008-09-15","2 hours or less / week"
62,"showtunes","2008-09-15","2-7 hours / week"
31,"showtunes","2008-09-15","2 hours or less / week"
4,"showtunes","2008-09-15","2 hours or less / week"
68,"showtunes","2008-09-15",""
42,"showtunes","2008-09-15","2 hours or less / week"
24,"showtunes","2008-09-15",""
45,"showtunes","2008-09-15",""
70,"showtunes","2008-09-15",""
82,"showtunes","2008-09-15",""
23,"showtunes","2008-09-15","2 hours or less / week"
8,"showtunes","2008-09-15","2 hours or less / week"
84,"showtunes","2008-09-15",""
43,"showtunes","2008-09-15",""
34,"showtunes","2008-09-15","2 hours or less / week"
13,"showtunes","2008-09-15",""
49,"showtunes","2008-09-15",""
16,"showtunes","2008-09-15",""
73,"other","2008-09-22",""
55,"other","2008-09-19",""
36,"other","2008-09-19","2-7 hours / week"
39,"other","2008-09-18",""
37,"other","2008-09-16","2 hours or less / week"
3,"other","2008-09-16","2-7 hours / week"
72,"other","2008-09-16","2 hours or less / week"
11,"other","2008-09-16",""
63,"other","2008-09-16",""
21,"other","2008-09-16","2-7 hours / week"
59,"other","2008-09-16","2 hours or less / week"
47,"other","2008-09-16","2 hours or less / week"
51,"other","2008-09-16",""
17,"other","2008-09-16",""
52,"other","2008-09-16","2-7 hours / week"
29,"other","2008-09-16","2-7 hours / week"
40,"other","2008-09-16","2 hours or less / week"
50,"other","2008-09-16",""
9,"other","2008-09-16","2 hours or less / week"
7,"other","2008-09-16","2 hours or less / week"
69,"other","2008-09-16","2-7 hours / week"
44,"other","2008-09-16","2 hours or less / week"
27,"other","2008-09-16",""
66,"other","2008-09-16","2 hours or less / week"
67,"other","2008-09-16",""
64,"other","2008-09-16","2-7 hours / week"
6,"other","2008-09-15","2-7 hours / week"
19,"other","2008-09-15",""
30,"other","2008-09-15",""
71,"other","2008-09-15","2 hours or less / week"
1,"other","2008-09-15",""
46,"other","2008-09-15","more than 7 hrs / week"
35,"other","2008-09-15","2 hours or less / week"
32,"other","2008-09-15",""
53,"other","2008-09-15","2 hours or less / week"
83,"other","2008-09-15","2 hours or less / week"
14,"other","2008-09-15","2 hours or less / week"
25,"other","2008-09-15","2-7 hours / week"
61,"other","2008-09-15",""
33,"other","2008-09-15","2 hours or less / week"
60,"other","2008-09-15",""
48,"other","2008-09-15","more than 7 hrs / week"
41,"other","2008-09-15","2 hours or less / week"
38,"other","2008-09-15",""
28,"other","2008-09-15","more than 7 hrs / week"
26,"other","2008-09-15","2-7 hours / week"
10,"other","2008-09-15",""
22,"other","2008-09-15","2-7 hours / week"
65,"other","2008-09-15","more than 7 hrs / week"
18,"other","2008-09-15",""
54,"other","2008-09-15","2 hours or less / week"
2,"other","2008-09-15",""
56,"other","2008-09-15",""
5,"other","2008-09-15","2 hours or less / week"
20,"other","2008-09-15","2 hours or less / week"
57,"other","2008-09-15","2 hours or less / week"
58,"other","2008-09-15","2 hours or less / week"
62,"other","2008-09-15","2 hours or less / week"
31,"other","2008-09-15","2 hours or less / week"
4,"other","2008-09-15","2 hours or less / week"
68,"other","2008-09-15",""
42,"other","2008-09-15","2 hours or less / week"
24,"other","2008-09-15",""
45,"other","2008-09-15",""
70,"other","2008-09-15",""
82,"other","2008-09-15",""
23,"other","2008-09-15","2 hours or less / week"
8,"other","2008-09-15","2-7 hours / week"
84,"other","2008-09-15",""
43,"other","2008-09-15","2-7 hours / week"
34,"other","2008-09-15","2 hours or less / week"
13,"other","2008-09-15",""
49,"other","2008-09-15",""
16,"other","2008-09-15",""
55,"indie / alternative rock","2008-11-11",""
9,"indie / alternative rock","2008-11-06","2 hours or less / week"
10,"indie / alternative rock","2008-11-03",""
51,"indie / alternative rock","2008-11-02","2 hours or less / week"
73,"indie / alternative rock","2008-11-02",""
47,"indie / alternative rock","2008-11-02","more than 7 hrs / week"
58,"indie / alternative rock","2008-11-01","more than 7 hrs / week"
36,"indie / alternative rock","2008-10-31","2-7 hours / week"
30,"indie / alternative rock","2008-10-31","2 hours or less / week"
56,"indie / alternative rock","2008-10-30","2-7 hours / week"
28,"indie / alternative rock","2008-10-30","more than 7 hrs / week"
60,"indie / alternative rock","2008-10-30",""
32,"indie / alternative rock","2008-10-30","2 hours or less / week"
25,"indie / alternative rock","2008-10-30","2-7 hours / week"
49,"indie / alternative rock","2008-10-30","2-7 hours / week"
29,"indie / alternative rock","2008-10-30","2 hours or less / week"
35,"indie / alternative rock","2008-10-30","2-7 hours / week"
45,"indie / alternative rock","2008-10-30",""
7,"indie / alternative rock","2008-10-30","more than 7 hrs / week"
13,"indie / alternative rock","2008-10-29",""
11,"indie / alternative rock","2008-10-29","2 hours or less / week"
65,"indie / alternative rock","2008-10-29","2-7 hours / week"
68,"indie / alternative rock","2008-10-29","2-7 hours / week"
72,"indie / alternative rock","2008-10-29","2 hours or less / week"
64,"indie / alternative rock","2008-10-29",""
20,"indie / alternative rock","2008-10-29","2-7 hours / week"
3,"indie / alternative rock","2008-10-29","2 hours or less / week"
69,"indie / alternative rock","2008-10-29",""
37,"indie / alternative rock","2008-10-29","2-7 hours / week"
40,"indie / alternative rock","2008-10-29","2 hours or less / week"
54,"indie / alternative rock","2008-10-29","more than 7 hrs / week"
1,"indie / alternative rock","2008-10-29","more than 7 hrs / week"
31,"indie / alternative rock","2008-10-29","2-7 hours / week"
22,"indie / alternative rock","2008-10-29","2 hours or less / week"
38,"indie / alternative rock","2008-10-29","2-7 hours / week"
41,"indie / alternative rock","2008-10-29","2 hours or less / week"
24,"indie / alternative rock","2008-10-29","more than 7 hrs / week"
74,"indie / alternative rock","2008-10-29","2-7 hours / week"
48,"indie / alternative rock","2008-10-29","2 hours or less / week"
53,"indie / alternative rock","2008-10-29",""
50,"indie / alternative rock","2008-10-29",""
14,"indie / alternative rock","2008-10-29","2 hours or less / week"
12,"indie / alternative rock","2008-10-29","2 hours or less / week"
66,"indie / alternative rock","2008-10-29","2-7 hours / week"
61,"indie / alternative rock","2008-10-29","more than 7 hrs / week"
2,"indie / alternative rock","2008-10-29","2 hours or less / week"
16,"indie / alternative rock","2008-10-29","2-7 hours / week"
33,"indie / alternative rock","2008-10-29","more than 7 hrs / week"
34,"indie / alternative rock","2008-10-29",""
57,"indie / alternative rock","2008-10-29","more than 7 hrs / week"
44,"indie / alternative rock","2008-10-29","2-7 hours / week"
18,"indie / alternative rock","2008-10-29","more than 7 hrs / week"
23,"indie / alternative rock","2008-10-29","2-7 hours / week"
52,"indie / alternative rock","2008-10-29",""
46,"indie / alternative rock","2008-10-29","2-7 hours / week"
5,"indie / alternative rock","2008-10-29",""
21,"indie / alternative rock","2008-10-29","2-7 hours / week"
15,"indie / alternative rock","2008-10-29","2 hours or less / week"
59,"indie / alternative rock","2008-10-29","2-7 hours / week"
63,"indie / alternative rock","2008-10-29","2 hours or less / week"
19,"indie / alternative rock","2008-10-29","2 hours or less / week"
42,"indie / alternative rock","2008-10-29",""
26,"indie / alternative rock","2008-10-29","2 hours or less / week"
4,"indie / alternative rock","2008-10-29","2 hours or less / week"
43,"indie / alternative rock","2008-10-29",""
70,"indie / alternative rock","2008-10-29","2 hours or less / week"
27,"indie / alternative rock","2008-10-29",""
71,"indie / alternative rock","2008-10-29",""
8,"indie / alternative rock","2008-10-29","2 hours or less / week"
67,"indie / alternative rock","2008-10-29",""
62,"indie / alternative rock","2008-10-29","2-7 hours / week"
55,"classic rock","2008-11-11",""
9,"classic rock","2008-11-06",""
10,"classic rock","2008-11-03","2-7 hours / week"
51,"classic rock","2008-11-02","2 hours or less / week"
73,"classic rock","2008-11-02",""
47,"classic rock","2008-11-02","more than 7 hrs / week"
58,"classic rock","2008-11-01","2-7 hours / week"
36,"classic rock","2008-10-31",""
30,"classic rock","2008-10-31",""
56,"classic rock","2008-10-30","2-7 hours / week"
28,"classic rock","2008-10-30","more than 7 hrs / week"
60,"classic rock","2008-10-30","2-7 hours / week"
32,"classic rock","2008-10-30","2 hours or less / week"
25,"classic rock","2008-10-30","2-7 hours / week"
49,"classic rock","2008-10-30","2-7 hours / week"
29,"classic rock","2008-10-30","2-7 hours / week"
35,"classic rock","2008-10-30","2-7 hours / week"
45,"classic rock","2008-10-30",""
7,"classic rock","2008-10-30","2-7 hours / week"
13,"classic rock","2008-10-29",""
11,"classic rock","2008-10-29","2 hours or less / week"
65,"classic rock","2008-10-29","more than 7 hrs / week"
68,"classic rock","2008-10-29","2 hours or less / week"
72,"classic rock","2008-10-29",""
64,"classic rock","2008-10-29",""
20,"classic rock","2008-10-29","more than 7 hrs / week"
3,"classic rock","2008-10-29","2 hours or less / week"
69,"classic rock","2008-10-29",""
37,"classic rock","2008-10-29","2 hours or less / week"
40,"classic rock","2008-10-29","2 hours or less / week"
54,"classic rock","2008-10-29","2-7 hours / week"
1,"classic rock","2008-10-29","2 hours or less / week"
31,"classic rock","2008-10-29","2 hours or less / week"
22,"classic rock","2008-10-29","2-7 hours / week"
38,"classic rock","2008-10-29","2 hours or less / week"
41,"classic rock","2008-10-29","2 hours or less / week"
24,"classic rock","2008-10-29",""
74,"classic rock","2008-10-29","2-7 hours / week"
48,"classic rock","2008-10-29",""
53,"classic rock","2008-10-29",""
50,"classic rock","2008-10-29",""
14,"classic rock","2008-10-29","2 hours or less / week"
12,"classic rock","2008-10-29","2 hours or less / week"
66,"classic rock","2008-10-29",""
61,"classic rock","2008-10-29","2-7 hours / week"
2,"classic rock","2008-10-29","2 hours or less / week"
16,"classic rock","2008-10-29","2 hours or less / week"
33,"classic rock","2008-10-29","2 hours or less / week"
34,"classic rock","2008-10-29",""
57,"classic rock","2008-10-29","more than 7 hrs / week"
44,"classic rock","2008-10-29","2-7 hours / week"
18,"classic rock","2008-10-29","2-7 hours / week"
23,"classic rock","2008-10-29","2 hours or less / week"
52,"classic rock","2008-10-29","2-7 hours / week"
46,"classic rock","2008-10-29","more than 7 hrs / week"
5,"classic rock","2008-10-29",""
21,"classic rock","2008-10-29","2 hours or less / week"
15,"classic rock","2008-10-29","2 hours or less / week"
59,"classic rock","2008-10-29","2 hours or less / week"
63,"classic rock","2008-10-29","2 hours or less / week"
19,"classic rock","2008-10-29","2-7 hours / week"
42,"classic rock","2008-10-29",""
26,"classic rock","2008-10-29","2 hours or less / week"
4,"classic rock","2008-10-29","2 hours or less / week"
43,"classic rock","2008-10-29","2 hours or less / week"
70,"classic rock","2008-10-29","2 hours or less / week"
27,"classic rock","2008-10-29","2 hours or less / week"
71,"classic rock","2008-10-29",""
8,"classic rock","2008-10-29","2-7 hours / week"
67,"classic rock","2008-10-29",""
62,"classic rock","2008-10-29",""
55,"heavy metal / hardcore","2008-11-11","more than 7 hrs / week"
9,"heavy metal / hardcore","2008-11-06",""
10,"heavy metal / hardcore","2008-11-03",""
51,"heavy metal / hardcore","2008-11-02","2 hours or less / week"
73,"heavy metal / hardcore","2008-11-02",""
47,"heavy metal / hardcore","2008-11-02","2-7 hours / week"
58,"heavy metal / hardcore","2008-11-01","2 hours or less / week"
36,"heavy metal / hardcore","2008-10-31",""
30,"heavy metal / hardcore","2008-10-31","2 hours or less / week"
56,"heavy metal / hardcore","2008-10-30",""
28,"heavy metal / hardcore","2008-10-30","2 hours or less / week"
60,"heavy metal / hardcore","2008-10-30",""
32,"heavy metal / hardcore","2008-10-30","2 hours or less / week"
25,"heavy metal / hardcore","2008-10-30","more than 7 hrs / week"
49,"heavy metal / hardcore","2008-10-30","2-7 hours / week"
29,"heavy metal / hardcore","2008-10-30","2 hours or less / week"
35,"heavy metal / hardcore","2008-10-30",""
45,"heavy metal / hardcore","2008-10-30",""
7,"heavy metal / hardcore","2008-10-30","2 hours or less / week"
13,"heavy metal / hardcore","2008-10-29","2 hours or less / week"
11,"heavy metal / hardcore","2008-10-29",""
65,"heavy metal / hardcore","2008-10-29","2 hours or less / week"
68,"heavy metal / hardcore","2008-10-29",""
72,"heavy metal / hardcore","2008-10-29",""
64,"heavy metal / hardcore","2008-10-29",""
20,"heavy metal / hardcore","2008-10-29","2 hours or less / week"
3,"heavy metal / hardcore","2008-10-29","2 hours or less / week"
69,"heavy metal / hardcore","2008-10-29",""
37,"heavy metal / hardcore","2008-10-29","2 hours or less / week"
40,"heavy metal / hardcore","2008-10-29",""
54,"heavy metal / hardcore","2008-10-29",""
1,"heavy metal / hardcore","2008-10-29",""
31,"heavy metal / hardcore","2008-10-29","2 hours or less / week"
22,"heavy metal / hardcore","2008-10-29","2 hours or less / week"
38,"heavy metal / hardcore","2008-10-29","2 hours or less / week"
41,"heavy metal / hardcore","2008-10-29",""
24,"heavy metal / hardcore","2008-10-29",""
74,"heavy metal / hardcore","2008-10-29","2 hours or less / week"
48,"heavy metal / hardcore","2008-10-29",""
53,"heavy metal / hardcore","2008-10-29",""
50,"heavy metal / hardcore","2008-10-29",""
14,"heavy metal / hardcore","2008-10-29","2 hours or less / week"
12,"heavy metal / hardcore","2008-10-29","2 hours or less / week"
66,"heavy metal / hardcore","2008-10-29",""
61,"heavy metal / hardcore","2008-10-29","2-7 hours / week"
2,"heavy metal / hardcore","2008-10-29","more than 7 hrs / week"
16,"heavy metal / hardcore","2008-10-29","2 hours or less / week"
33,"heavy metal / hardcore","2008-10-29",""
34,"heavy metal / hardcore","2008-10-29",""
57,"heavy metal / hardcore","2008-10-29","2 hours or less / week"
44,"heavy metal / hardcore","2008-10-29",""
18,"heavy metal / hardcore","2008-10-29","2 hours or less / week"
23,"heavy metal / hardcore","2008-10-29","2 hours or less / week"
52,"heavy metal / hardcore","2008-10-29","2-7 hours / week"
46,"heavy metal / hardcore","2008-10-29",""
5,"heavy metal / hardcore","2008-10-29",""
21,"heavy metal / hardcore","2008-10-29","2 hours or less / week"
15,"heavy metal / hardcore","2008-10-29","2 hours or less / week"
59,"heavy metal / hardcore","2008-10-29","2-7 hours / week"
63,"heavy metal / hardcore","2008-10-29","2-7 hours / week"
19,"heavy metal / hardcore","2008-10-29","2 hours or less / week"
42,"heavy metal / hardcore","2008-10-29",""
26,"heavy metal / hardcore","2008-10-29","2 hours or less / week"
4,"heavy metal / hardcore","2008-10-29","2 hours or less / week"
43,"heavy metal / hardcore","2008-10-29","2-7 hours / week"
70,"heavy metal / hardcore","2008-10-29","2 hours or less / week"
27,"heavy metal / hardcore","2008-10-29","more than 7 hrs / week"
71,"heavy metal / hardcore","2008-10-29",""
8,"heavy metal / hardcore","2008-10-29",""
67,"heavy metal / hardcore","2008-10-29",""
62,"heavy metal / hardcore","2008-10-29",""
55,"pop / top 40","2008-11-11",""
9,"pop / top 40","2008-11-06",""
10,"pop / top 40","2008-11-03",""
51,"pop / top 40","2008-11-02","2 hours or less / week"
73,"pop / top 40","2008-11-02",""
47,"pop / top 40","2008-11-02","2 hours or less / week"
58,"pop / top 40","2008-11-01","more than 7 hrs / week"
36,"pop / top 40","2008-10-31","2-7 hours / week"
30,"pop / top 40","2008-10-31","2 hours or less / week"
56,"pop / top 40","2008-10-30","2 hours or less / week"
28,"pop / top 40","2008-10-30","more than 7 hrs / week"
60,"pop / top 40","2008-10-30",""
32,"pop / top 40","2008-10-30","2 hours or less / week"
25,"pop / top 40","2008-10-30","2-7 hours / week"
49,"pop / top 40","2008-10-30",""
29,"pop / top 40","2008-10-30","2-7 hours / week"
35,"pop / top 40","2008-10-30","2-7 hours / week"
45,"pop / top 40","2008-10-30",""
7,"pop / top 40","2008-10-30","2-7 hours / week"
13,"pop / top 40","2008-10-29",""
11,"pop / top 40","2008-10-29","2 hours or less / week"
65,"pop / top 40","2008-10-29","more than 7 hrs / week"
68,"pop / top 40","2008-10-29",""
72,"pop / top 40","2008-10-29","2 hours or less / week"
64,"pop / top 40","2008-10-29",""
20,"pop / top 40","2008-10-29","2-7 hours / week"
3,"pop / top 40","2008-10-29","2 hours or less / week"
69,"pop / top 40","2008-10-29",""
37,"pop / top 40","2008-10-29","2 hours or less / week"
40,"pop / top 40","2008-10-29",""
54,"pop / top 40","2008-10-29","2 hours or less / week"
1,"pop / top 40","2008-10-29",""
31,"pop / top 40","2008-10-29","2 hours or less / week"
22,"pop / top 40","2008-10-29","2 hours or less / week"
38,"pop / top 40","2008-10-29","2 hours or less / week"
41,"pop / top 40","2008-10-29","2 hours or less / week"
24,"pop / top 40","2008-10-29","2 hours or less / week"
74,"pop / top 40","2008-10-29","2 hours or less / week"
48,"pop / top 40","2008-10-29","2 hours or less / week"
53,"pop / top 40","2008-10-29",""
50,"pop / top 40","2008-10-29",""
14,"pop / top 40","2008-10-29","2 hours or less / week"
12,"pop / top 40","2008-10-29","2 hours or less / week"
66,"pop / top 40","2008-10-29",""
61,"pop / top 40","2008-10-29","2-7 hours / week"
2,"pop / top 40","2008-10-29",""
16,"pop / top 40","2008-10-29","2-7 hours / week"
33,"pop / top 40","2008-10-29","2-7 hours / week"
34,"pop / top 40","2008-10-29",""
57,"pop / top 40","2008-10-29","more than 7 hrs / week"
44,"pop / top 40","2008-10-29",""
18,"pop / top 40","2008-10-29","2 hours or less / week"
23,"pop / top 40","2008-10-29","2 hours or less / week"
52,"pop / top 40","2008-10-29",""
46,"pop / top 40","2008-10-29",""
5,"pop / top 40","2008-10-29",""
21,"pop / top 40","2008-10-29","2 hours or less / week"
15,"pop / top 40","2008-10-29","2 hours or less / week"
59,"pop / top 40","2008-10-29","2 hours or less / week"
63,"pop / top 40","2008-10-29","2 hours or less / week"
19,"pop / top 40","2008-10-29","more than 7 hrs / week"
42,"pop / top 40","2008-10-29",""
26,"pop / top 40","2008-10-29","2 hours or less / week"
4,"pop / top 40","2008-10-29","2 hours or less / week"
43,"pop / top 40","2008-10-29","2 hours or less / week"
70,"pop / top 40","2008-10-29","2 hours or less / week"
27,"pop / top 40","2008-10-29",""
71,"pop / top 40","2008-10-29",""
8,"pop / top 40","2008-10-29","2-7 hours / week"
67,"pop / top 40","2008-10-29","more than 7 hrs / week"
62,"pop / top 40","2008-10-29",""
55,"techno / lounge / electronic","2008-11-11","more than 7 hrs / week"
9,"techno / lounge / electronic","2008-11-06","more than 7 hrs / week"
10,"techno / lounge / electronic","2008-11-03",""
51,"techno / lounge / electronic","2008-11-02","2 hours or less / week"
73,"techno / lounge / electronic","2008-11-02",""
47,"techno / lounge / electronic","2008-11-02","2 hours or less / week"
58,"techno / lounge / electronic","2008-11-01","2 hours or less / week"
36,"techno / lounge / electronic","2008-10-31","more than 7 hrs / week"
30,"techno / lounge / electronic","2008-10-31","2 hours or less / week"
56,"techno / lounge / electronic","2008-10-30",""
28,"techno / lounge / electronic","2008-10-30","more than 7 hrs / week"
60,"techno / lounge / electronic","2008-10-30",""
32,"techno / lounge / electronic","2008-10-30","2 hours or less / week"
25,"techno / lounge / electronic","2008-10-30","more than 7 hrs / week"
49,"techno / lounge / electronic","2008-10-30","2 hours or less / week"
29,"techno / lounge / electronic","2008-10-30","2 hours or less / week"
35,"techno / lounge / electronic","2008-10-30","2-7 hours / week"
45,"techno / lounge / electronic","2008-10-30",""
7,"techno / lounge / electronic","2008-10-30","2 hours or less / week"
13,"techno / lounge / electronic","2008-10-29",""
11,"techno / lounge / electronic","2008-10-29","2 hours or less / week"
65,"techno / lounge / electronic","2008-10-29","2-7 hours / week"
68,"techno / lounge / electronic","2008-10-29","2 hours or less / week"
72,"techno / lounge / electronic","2008-10-29","2 hours or less / week"
64,"techno / lounge / electronic","2008-10-29",""
20,"techno / lounge / electronic","2008-10-29","2 hours or less / week"
3,"techno / lounge / electronic","2008-10-29","2 hours or less / week"
69,"techno / lounge / electronic","2008-10-29","more than 7 hrs / week"
37,"techno / lounge / electronic","2008-10-29","2 hours or less / week"
40,"techno / lounge / electronic","2008-10-29","2 hours or less / week"
54,"techno / lounge / electronic","2008-10-29",""
1,"techno / lounge / electronic","2008-10-29",""
31,"techno / lounge / electronic","2008-10-29","2 hours or less / week"
22,"techno / lounge / electronic","2008-10-29","2-7 hours / week"
38,"techno / lounge / electronic","2008-10-29","2 hours or less / week"
41,"techno / lounge / electronic","2008-10-29","2 hours or less / week"
24,"techno / lounge / electronic","2008-10-29",""
74,"techno / lounge / electronic","2008-10-29","2 hours or less / week"
48,"techno / lounge / electronic","2008-10-29",""
53,"techno / lounge / electronic","2008-10-29",""
50,"techno / lounge / electronic","2008-10-29",""
14,"techno / lounge / electronic","2008-10-29","2 hours or less / week"
