"user_id","time_stamp","duration","dest_user_id_if_known","dest_phone_hash"
30,2008-11-09 17:18:21,0,,"3229539763"
30,2008-11-09 17:13:16,0,,"3229539763"
30,2008-11-11 20:39:05,76,,"3599806169"
30,2008-11-11 20:07:51,1485,,"186512554"
30,2008-11-11 20:06:36,39,,"3599806169"
30,2008-11-11 20:04:21,78,,"193432260"
30,2008-11-11 03:32:31,0,,"705411581"
30,2008-11-10 19:42:36,64,"20","3662621626"
30,2008-11-12 13:12:37,0,,"2249211210"
30,2008-11-13 03:27:03,151,,"705411581"
30,2008-11-13 04:08:44,38,,"3599806169"
30,2008-11-13 04:07:47,0,,"3599806169"
30,2008-11-13 03:43:39,1427,,"3599806169"
30,2008-11-13 18:08:20,40,,"3229539763"
30,2008-11-30 18:10:01,0,,"705411614"
30,2008-11-29 01:24:00,63,"60","897387812"
30,2008-11-27 18:35:47,52,"60","897387812"
30,2008-11-27 18:35:12,0,"60","897387812"
30,2008-11-26 19:13:18,77,"20","3662621626"
30,2008-11-26 19:10:56,59,,"193432260"
30,2008-11-26 18:02:45,0,"60","897387812"
30,2008-11-26 17:34:53,98,"60","897387812"
30,2008-11-26 01:03:13,0,,"3229539763"
30,2008-11-25 19:50:19,152,,"705411614"
30,2008-11-24 23:39:58,23,"20","3662621626"
30,2008-11-24 23:35:20,39,"20","3662621626"
30,2008-11-24 23:35:04,3,,"5861579"
30,2008-11-24 23:23:20,36,"20","3662621626"
30,2008-11-24 23:17:39,77,"20","3662621626"
30,2008-11-24 23:14:14,0,"20","3662621626"
30,2008-11-24 23:10:14,223,,"193432260"
30,2008-11-24 23:09:16,42,"20","3662621626"
30,2008-11-24 21:18:47,0,"20","3662621626"
30,2008-11-24 19:45:26,0,,"3229539763"
30,2008-11-22 00:23:23,113,,"3229539763"
30,2008-11-21 22:33:19,191,,"705411614"
30,2008-11-21 22:32:35,0,,"705411614"
30,2008-11-21 22:16:50,50,,"705411614"
30,2008-11-21 21:36:51,1227,,"705411614"
30,2008-11-21 19:13:58,6,,"705411614"
30,2008-11-21 18:53:51,0,,"705411614"
30,2008-11-21 18:01:56,30,"20","3662621626"
30,2008-11-21 17:59:56,67,"20","3662621626"
30,2008-11-21 16:53:27,988,,"705411614"
30,2008-11-21 16:52:38,0,,"705411614"
30,2008-11-21 04:38:14,0,,"705411614"
30,2008-11-20 21:05:12,0,,"705411614"
30,2008-11-20 14:51:57,0,,"705411614"
30,2008-11-20 04:18:12,0,,"2983545801"
30,2008-11-20 01:05:31,0,,"2983545801"
30,2008-11-19 23:04:20,0,,"705411614"
30,2008-11-19 21:16:07,0,,"705411614"
30,2008-11-19 13:12:28,0,,"2249211210"
30,2008-11-19 13:08:02,7,,"2696573119"
30,2008-11-19 00:10:28,141,,"180508734"
30,2008-11-18 22:05:36,65,,"2696573119"
30,2008-12-02 11:30:17,26,,"2696573119"
30,2008-12-02 00:49:48,13,"20","3662621626"
30,2008-12-02 00:47:52,79,"20","3662621626"
30,2008-12-02 16:20:00,0,"60","897387812"
30,2008-12-02 12:48:24,42,"36","39166527"
30,2008-12-02 12:47:33,35,"60","897387812"
30,2008-12-02 12:47:24,0,"36","39166527"
30,2008-12-02 12:46:21,34,"20","3662621626"
30,2008-12-02 12:45:30,40,,"2696573119"
30,2008-12-02 12:44:29,39,"71","918715399"
30,2008-12-02 12:43:45,29,"36","39166527"
30,2008-12-02 12:43:34,1,"60","897387812"
30,2008-12-02 12:42:41,36,"60","897387812"
30,2008-12-02 12:41:58,36,"20","3662621626"
30,2008-12-05 14:09:48,33,,"2249211210"
30,2008-12-05 18:02:46,47,,"3229539763"
30,2008-12-05 18:01:49,0,"20","3662621626"
30,2008-12-08 00:11:06,0,,"2696573119"
30,2008-12-05 21:31:41,0,,"705411614"
30,2008-12-05 20:06:50,92,,"193432260"
30,2008-12-05 20:05:31,40,"20","3662621626"
30,2008-12-05 19:11:29,0,,"3229539763"
30,2008-12-08 06:44:23,36,,"705411581"
30,2008-12-08 06:42:16,114,,"193432260"
30,2008-12-08 02:15:53,0,,"705411614"
30,2008-12-08 12:38:40,964,,"705411614"
30,2008-12-08 11:16:47,421,,"705411614"
30,2008-12-11 11:38:45,0,,"2696573119"
30,2008-12-11 12:54:41,0,,"2249211210"
30,2008-12-12 23:10:44,901,,"705411581"
30,2008-12-13 00:38:31,206,,"705411581"
30,2008-12-14 00:34:24,12,"20","3662621626"
30,2008-12-15 00:18:32,305,,"705411614"
30,2008-12-15 00:17:58,0,,"705411614"
30,2008-12-14 23:17:49,0,,"3229539763"
30,2008-12-14 01:48:07,35,,"186512554"
30,2008-12-14 01:47:21,34,,"3599806169"
30,2008-12-16 16:45:38,0,,"3534834632"
30,2008-12-15 14:11:22,0,,"2249211210"
30,2008-12-15 13:18:57,0,,"2249211210"
30,2008-12-15 03:11:06,1028,,"3599806169"
30,2008-12-19 06:33:57,5,"20","3662621626"
30,2008-12-17 23:36:53,472,,"705411614"
30,2008-12-17 23:36:20,0,,"705411614"
30,2008-12-17 20:16:09,0,,"705411614"
30,2008-12-17 17:39:29,35,"20","3662621626"
30,2008-12-19 11:08:55,42,,"705411614"
30,2008-12-19 18:21:00,70,,"705411614"
30,2008-12-20 21:12:15,66,,"2072599174"
30,2008-12-20 21:08:14,68,,"2983545801"
30,2008-12-20 21:06:11,72,,"1272596312"
30,2008-12-20 21:04:08,73,,"1468202491"
30,2008-12-20 19:42:01,4855,,"187060448"
30,2008-12-20 19:39:52,8,,"184175593"
30,2008-12-20 21:19:37,101,,"2072599174"
30,2008-12-20 21:19:01,0,,"2072599174"
30,2008-12-20 22:37:41,142,,"705411581"
30,2008-12-20 22:36:55,36,,"3599806169"
30,2008-12-20 21:41:21,2792,"20","3662621626"
30,2008-12-20 21:37:37,120,,"4235740602"
30,2008-12-21 02:37:31,3822,,"1272596312"
30,2008-12-21 18:46:25,47,,"705411614"
30,2008-12-21 18:37:31,520,"20","3662621626"
30,2008-12-21 22:29:03,34,,"186512554"
30,2008-12-21 20:53:59,145,,"705411581"
30,2008-12-21 20:46:21,102,,"705411581"
30,2008-12-27 10:33:03,61,,"705411614"
30,2008-12-27 04:18:31,1684,"20","3662621626"
30,2008-12-27 01:11:58,0,,"630951241"
30,2008-12-27 00:21:22,0,,"1272596312"
30,2008-12-26 23:28:58,0,,"1272596312"
30,2008-12-26 23:05:15,0,,"630951241"
30,2008-12-26 19:00:36,0,"20","3662621626"
30,2008-12-26 17:40:06,50,,"705411581"
30,2008-12-25 23:04:25,0,"20","3662621626"
30,2008-12-25 07:40:30,2058,"20","3662621626"
30,2008-12-25 07:39:35,33,"20","3662621626"
30,2008-12-25 05:46:37,38,"20","3662621626"
30,2008-12-25 00:40:54,54,"20","3662621626"
30,2008-12-25 00:40:19,0,"20","3662621626"
30,2008-12-24 22:43:46,0,"20","3662621626"
30,2008-12-24 19:04:11,0,"20","3662621626"
30,2008-12-24 19:03:04,0,"20","3662621626"
30,2008-12-24 19:02:13,0,"20","3662621626"
30,2008-12-24 16:44:36,15,,"705411614"
30,2008-12-24 07:21:04,81,"20","3662621626"
30,2008-12-24 03:53:21,266,,"705411581"
30,2008-12-24 03:45:38,109,,"3599806169"
30,2008-12-24 03:03:01,14,"20","3662621626"
30,2008-12-23 20:15:53,62,,"630951241"
30,2008-12-23 20:05:23,27,,"1321331014"
30,2008-12-23 20:01:46,108,,"630951241"
30,2008-12-23 19:37:20,83,,"630951241"
30,2008-12-23 19:16:41,1016,,"1272596312"
30,2008-12-23 19:02:43,135,,"193432260"
30,2008-12-23 18:50:52,0,,"1272596312"
30,2008-12-22 23:40:21,48,,"1272596312"
30,2008-12-22 23:02:19,517,"20","3662621626"
30,2008-12-22 21:53:25,1953,"20","3662621626"
30,2008-12-22 02:18:02,33,"36","39166527"
30,2008-12-27 16:58:16,476,"20","3662621626"
30,2008-12-27 16:48:06,594,,"705411581"
30,2008-12-27 16:46:51,63,,"193432260"
30,2008-12-27 16:46:36,0,,"705411581"
30,2008-12-27 15:16:15,0,,"705411581"
30,2008-12-27 14:58:25,0,,"705411614"
30,2008-12-27 13:31:44,36,,"705411614"
30,2008-12-27 20:36:48,55,"20","3662621626"
30,2008-12-27 18:20:29,121,"20","3662621626"
30,2008-12-27 18:14:30,347,,"705411581"
30,2008-12-27 18:12:43,91,,"4183815639"
30,2008-12-27 17:59:26,774,,"705411581"
30,2008-12-28 00:57:26,1150,"20","3662621626"
30,2008-12-28 00:17:19,41,"20","3662621626"
30,2008-12-27 23:49:19,93,"20","3662621626"
30,2008-12-27 23:46:06,158,,"705411581"
30,2008-12-28 20:18:10,0,,"705411581"
30,2008-12-28 14:16:48,0,"20","3662621626"
30,2008-12-28 04:22:48,0,,"705411581"
30,2008-12-28 04:13:55,49,"20","3662621626"
30,2008-12-29 18:51:40,282,"36","39166527"
30,2008-12-29 20:45:55,162,,"705411581"
30,2008-12-30 02:54:22,44,"36","39166527"
30,2008-12-31 00:00:51,277,,"1093344202"
30,2008-12-30 03:11:52,1127,"36","39166527"
30,2008-12-31 21:53:21,76,"46","882414187"
30,2009-01-01 00:29:00,248,"46","882414187"
30,2009-01-05 22:22:14,6,,"3229539763"
30,2009-01-06 02:31:04,259,,"3229539763"
30,2009-01-07 19:17:26,114,,"3229539763"
30,2009-01-07 04:47:30,0,,"3229539763"
30,2009-01-07 02:50:15,0,,"3229539763"
30,2009-01-07 01:35:35,48,"71","918715399"
30,2009-01-09 22:09:51,0,,"3229539763"
30,2009-01-09 18:21:50,0,,"705411614"
30,2009-01-08 00:21:01,26,,"666531073"
30,2009-01-07 23:36:22,0,,"666531073"
30,2009-01-07 23:35:35,16,,"666531073"
30,2009-01-22 00:01:05,1244,,"187060448"
30,2009-01-19 03:05:13,1505,,"705411614"
30,2009-01-19 03:05:02,0,,"186512554"
30,2009-01-19 01:18:15,39,,"186512554"
30,2009-01-19 01:17:26,37,,"705411614"
30,2009-01-19 01:15:37,30,"60","897387812"
30,2009-01-19 01:10:05,0,,"3229539763"
30,2009-01-18 22:14:23,0,,"705411614"
30,2009-01-18 16:10:52,0,,"705411614"
30,2009-01-14 00:52:40,40,"60","897387812"
30,2009-01-14 00:24:10,326,,"705411581"
30,2009-01-13 02:33:26,216,,"3229539763"
30,2009-01-11 20:30:42,192,,"3229539763"
30,2009-01-11 18:48:16,1873,,"705411581"
30,2009-01-11 04:08:27,0,,"705411614"
30,2009-01-10 06:23:55,23,"20","3662621626"
30,2009-01-27 02:57:49,0,"36","39166527"
30,2009-01-26 20:03:11,35,,"186512554"
30,2009-01-26 20:01:32,86,,"705411614"
30,2009-01-26 04:38:22,27,"20","3662621626"
30,2009-01-26 04:37:33,0,"20","3662621626"
30,2009-01-25 05:36:19,35,,"3229539763"
30,2009-01-25 02:41:33,104,"20","3662621626"
30,2009-01-24 23:24:58,0,,"3534834632"
30,2008-12-05 20:07:22,60,,"2696573119"
30,2009-01-29 23:11:43,170,,"193432260"
30,2009-01-29 23:14:43,1223,,"705411614"
30,2009-01-07 01:35:35,48,,"9"
30,2008-12-26 17:39:56,60,"20","3662621626"
30,2008-12-25 23:03:25,60,"20","3662621626"
30,2008-12-15 14:10:22,60,,"2249211210"
30,2008-10-10 01:23:12,60,,"2249211210"
30,2008-12-23 20:01:46,108,,"630951241"
30,2009-01-05 22:21:20,60,"20","3662621626"
30,2008-12-26 17:39:56,60,,"3229539763"
30,2008-12-05 23:04:25,32767,"20","3662621626"
30,2008-12-20 22:36:55,36,,"69"
30,2008-12-26 17:39:56,60,,"1321331014"
30,2008-12-05 21:30:41,60,,"2249211210"
30,2008-11-11 20:31:36,60,"20","3662621626"
30,2009-01-30 19:48:17,0,,"705411614"
30,2009-01-30 22:19:04,620,,"705411614"
30,2009-01-30 21:04:19,36,,"193432260"
30,2009-01-30 21:02:54,69,,"705411614"
30,2009-02-01 16:31:10,0,"36","39166527"
30,2009-02-01 03:27:44,53,"71","918715399"
30,2009-02-01 03:25:31,35,"20","3662621626"
30,2009-02-01 22:15:34,96,,"3534834632"
30,2009-02-08 00:06:09,75,"36","39166527"
30,2009-02-07 00:33:53,0,,"705411614"
30,2009-02-06 00:21:11,38,,"705411614"
30,2009-02-05 22:27:04,64,,"3229539763"
30,2009-02-04 23:50:35,0,"44","2314686049"
30,2009-02-10 03:12:02,37,"60","897387812"
30,2009-02-09 00:10:38,75,"20","3662621626"
30,2009-02-09 00:00:26,72,"20","3662621626"
30,2009-02-08 23:59:49,26,"20","3662621626"
30,2009-02-08 01:28:05,52,"60","897387812"
30,2009-01-29 23:34:06,60,,"2696573119"
30,2008-12-05 20:07:22,60,,"3229539763"
30,2009-01-01 00:29:00,248,,"32882414187"
30,2008-11-21 18:52:51,60,,"4183815639"
30,2008-12-25 08:13:48,60,,"3599806169"
30,2008-11-11 20:04:39,60,"20","3662621626"
30,2008-10-31 23:43:51,60,,"1272596312"
30,2009-02-11 03:43:23,1519,,"705411581"
30,2009-02-11 17:20:59,69,,"3801290145"
30,2009-02-11 21:03:26,38,"20","3662621626"
30,2009-02-11 22:43:09,504,"20","3662621626"
30,2009-02-12 17:26:14,0,,"2142461925"
30,2009-02-14 22:15:11,95,"71","918715399"
30,2009-02-17 04:09:25,40,"20","3662621626"
30,2009-02-17 04:01:57,73,"20","3662621626"
30,2009-02-16 23:58:38,39,"20","3662621626"
30,2009-02-18 20:07:47,36,"20","3662621626"
30,2009-02-18 21:45:06,81,"20","3662621626"
30,2009-02-19 17:30:43,0,"20","3662621626"
30,2009-02-19 17:29:51,0,"20","3662621626"
30,2009-02-19 18:02:11,46,"20","3662621626"
30,2009-02-21 18:04:22,0,"65","1569256956"
30,2009-02-20 16:36:08,0,,"705411614"
30,2009-02-22 21:15:27,0,,"705411614"
30,2009-02-24 21:51:00,0,,"3229539763"
30,2009-02-22 21:37:28,2450,,"186512554"
30,2009-03-15 20:44:01,127,"20","3662621626"
30,2009-03-15 20:41:45,19,"36","39166527"
30,2009-03-15 20:41:22,11,"36","39166527"
30,2009-03-15 20:41:04,10,"36","39166527"
30,2009-03-15 20:40:13,41,"20","3662621626"
30,2009-03-15 16:19:00,0,,"3229539763"
30,2009-03-15 03:18:45,17,"20","3662621626"
30,2009-03-14 23:36:43,19,"36","39166527"
30,2009-03-14 01:43:06,141,"20","3662621626"
30,2009-03-14 01:40:32,75,"36","39166527"
30,2009-03-14 01:40:28,1,"36","39166527"
30,2009-03-14 01:39:52,24,"36","39166527"
30,2009-03-14 01:39:06,33,"20","3662621626"
30,2009-03-14 01:38:56,1,,"5861579"
30,2009-03-13 23:57:51,16,"20","3662621626"
30,2009-03-13 22:14:19,33,"60","897387812"
30,2009-03-13 21:46:30,61,,"3534834632"
30,2009-03-13 21:45:26,42,"60","897387812"
30,2009-03-13 20:35:25,147,,"3229539763"
30,2009-03-12 02:14:31,14,"20","3662621626"
30,2009-03-11 21:38:17,79,"20","3662621626"
30,2009-03-11 21:28:39,276,"20","3662621626"
30,2009-03-07 17:34:24,2970,,"705411614"
30,2009-03-04 02:59:39,40,"36","39166527"
30,2009-03-04 02:58:26,36,"20","3662621626"
30,2009-03-01 02:11:12,0,,"3229539763"
30,2009-03-01 02:06:06,0,,"3229539763"
30,2009-03-01 01:37:45,75,,"3229539763"
30,2009-03-01 01:35:32,83,,"3229539763"
30,2009-02-28 08:53:27,21,"20","3662621626"
30,2009-02-27 02:40:33,52,"20","3662621626"
30,2009-02-26 20:29:36,0,,"58207503"
30,2009-02-26 02:57:37,0,,"3229539763"
30,2009-02-26 02:49:08,60,"20","3662621626"
30,2009-02-25 23:33:18,0,,"138821982"
30,2009-03-18 16:36:03,0,"20","3662621626"
30,2009-03-18 16:42:24,5,"20","3662621626"
30,2009-03-18 16:38:20,9,"20","3662621626"
30,2009-03-18 16:52:10,3,"20","3662621626"
30,2009-03-18 16:57:48,0,"20","3662621626"
30,2009-03-18 16:58:35,0,"20","3662621626"
30,2009-03-18 22:50:49,74,"20","3662621626"
30,2009-03-18 22:55:33,67,"20","3662621626"
30,2009-03-18 22:54:11,57,"36","39166527"
30,2009-03-20 15:33:29,0,,"2839276452"
30,2009-03-20 21:01:00,0,,"337048712"
30,2009-03-28 04:56:42,0,"36","39166527"
30,2009-03-28 08:36:39,3344,"36","39166527"
30,2009-03-28 20:21:24,1792,,"705411614"
30,2009-04-03 16:33:18,0,,"705411614"
30,2009-04-03 22:43:28,0,,"705411614"
30,2009-04-04 15:15:12,0,"36","39166527"
30,2009-04-04 15:28:52,52,"36","39166527"
30,2009-04-04 16:23:05,50,"36","39166527"
30,2009-04-04 20:58:25,75,,"705411614"
30,2009-04-04 21:06:26,30,"20","3662621626"
30,2009-04-05 19:17:18,465,,"705411614"
30,2009-04-09 00:35:02,36,"20","3662621626"
30,2008-12-16 16:44:38,60,,"3229539763"
30,2008-11-24 21:18:47,8180,"20","3662621626"
30,2009-04-10 03:02:42,0,,"705411614"
30,2009-04-10 03:03:24,1322,,"705411614"
30,2009-04-10 23:17:29,60,"20","3662621626"
30,2009-04-15 01:57:21,198,,"705411614"
30,2009-04-15 01:56:21,0,,"705411614"
30,2009-04-15 02:11:14,851,,"705411614"
30,2009-04-15 03:37:10,1065,,"705411581"
30,2009-04-17 07:37:03,0,"20","3662621626"
30,2009-04-17 22:26:10,16,"26","2705867375"
30,2009-04-17 23:40:21,11,,"0"
30,2009-04-18 04:40:44,37,"20","3662621626"
30,2009-04-18 20:58:40,231,"20","3662621626"
30,2009-04-18 21:06:20,127,"20","3662621626"
30,2009-04-18 21:18:22,126,"20","3662621626"
30,2009-04-18 21:32:43,162,"20","3662621626"
30,2009-04-18 21:42:29,121,"20","3662621626"
30,2009-04-18 22:34:25,51,"20","3662621626"
30,2009-04-18 22:33:51,16,"20","3662621626"
30,2009-01-01 00:31:04,32767,"46","882414187"
30,2008-12-26 19:59:36,-3540,,"1272596312"
30,2008-12-26 19:59:36,-3540,"20","3662621626"
30,2008-12-20 22:36:31,60,,"1272596312"
30,2008-12-20 22:39:03,60,"20","3662621626"
30,2008-12-20 22:26:53,60,,"4235740602"
30,2008-12-16 16:44:38,60,"20","3662621626"
30,2008-12-16 16:44:38,60,,"2249211210"
30,2008-12-08 02:14:53,60,,"2696573119"
30,2008-12-02 12:42:17,60,"20","3662621626"
30,2008-11-24 23:34:07,60,"20","3662621626"
30,2009-04-20 15:59:44,0,,"3229539763"
30,2009-04-20 17:49:34,0,,"800141732"
30,2009-04-20 18:02:59,0,,"800141732"
30,2009-04-20 19:41:37,35,,"3229539763"
30,2009-04-21 15:20:35,0,,"29420002"
30,2009-04-22 23:07:14,31,"20","3662621626"
30,2009-04-25 14:20:47,58,"36","39166527"
30,2009-04-25 14:52:25,50,"36","39166527"
30,2009-04-25 16:28:22,62,"36","39166527"
30,2009-04-25 16:30:14,64,"20","3662621626"
30,2009-04-25 17:44:41,32,"36","39166527"
30,2009-04-25 18:58:39,31,"36","39166527"
30,2009-04-25 19:08:09,59,"20","3662621626"
30,2009-04-25 19:20:04,47,"36","39166527"
30,2009-04-25 21:36:13,57,"20","3662621626"
30,2009-04-26 02:55:02,0,"20","3662621626"
30,2009-04-27 01:25:05,20,"36","39166527"
30,2009-04-27 01:24:14,0,"36","39166527"
30,2009-04-27 01:23:25,32,"36","39166527"
30,2009-04-27 04:02:48,23,"20","3662621626"
30,2009-04-27 04:01:57,34,"20","3662621626"
30,2009-04-27 04:33:53,24,"20","3662621626"
30,2009-03-14 01:40:47,60,,"3229539763"
30,2008-12-24 03:46:27,60,,"1272596312"
30,2008-12-05 18:02:46,47,,"763"
30,2009-01-19 01:17:54,60,"20","3662621626"
30,2009-01-19 01:17:54,60,,"3599806169"
30,2009-01-07 19:18:20,60,"20","3662621626"
30,2008-12-28 00:17:00,60,,"1272596312"
30,2008-12-24 03:56:47,60,,"3229539763"
30,2008-12-02 01:45:38,32767,,"2696573119"
30,2009-05-04 14:30:15,0,,"1068246082"
30,2009-05-05 04:49:13,0,,"705411614"
30,2009-05-05 01:46:06,0,,"2950363365"
30,2009-05-04 18:56:55,0,,"1247820322"
30,2009-05-05 22:54:05,13,,"2155623204"
30,2009-05-08 16:33:14,17,"20","3662621626"
30,2009-05-08 17:10:24,81,,"3229539763"
30,2009-05-08 17:29:28,14,,"3229539763"
30,2009-05-08 17:49:42,733,,"705411614"
30,2009-05-08 18:20:26,36,"20","3662621626"
30,2009-05-08 19:13:45,21,"20","3662621626"
30,2009-05-08 20:52:41,31,,"3857503588"
30,2009-05-08 21:08:26,126,"36","39166527"
30,2009-05-08 22:47:06,52,"20","3662621626"
30,2009-05-08 22:46:19,39,"20","3662621626"
30,2009-05-08 22:45:27,45,"20","3662621626"
30,2009-05-09 00:27:58,64,"20","3662621626"
30,2009-05-09 01:22:06,8,,"2039845256"
30,2009-05-09 23:07:27,0,,"3229539763"
30,2009-05-10 22:06:55,1508,,"705411614"
30,2009-05-10 22:35:44,341,"36","39166527"
30,2009-05-11 02:20:18,22,"36","39166527"
30,2009-05-11 02:19:54,15,"36","39166527"
30,2009-05-11 02:21:12,309,"36","39166527"
30,2009-05-11 15:47:04,28,"36","39166527"
30,2009-05-11 19:01:25,58,"20","3662621626"
30,2009-05-12 16:02:35,0,"20","3662621626"
30,2009-05-12 16:01:49,0,"20","3662621626"
30,2009-05-12 16:01:03,0,"20","3662621626"
30,2009-05-12 17:01:07,19,"20","3662621626"
30,2009-05-12 20:54:53,15,,"2698759252"
30,2009-05-12 23:41:36,0,,"1272596312"
30,2009-05-14 15:58:26,37,"20","3662621626"
30,2009-05-14 23:12:49,0,,"2698759252"
30,2009-05-15 21:31:06,125,"20","3662621626"
30,2009-05-16 01:53:06,0,"20","3662621626"
30,2009-05-16 05:11:46,41,"36","39166527"
30,2009-05-16 05:10:50,40,"20","3662621626"
30,2009-05-16 05:10:21,17,"36","39166527"
30,2009-05-16 05:09:28,41,"20","3662621626"
30,2008-12-24 16:43:51,60,"20","3662621626"
30,2009-05-16 21:06:59,0,"20","3662621626"
30,2009-03-28 04:55:42,60,"20","3662621626"
30,2009-03-15 03:18:02,60,"20","3662621626"
30,2009-02-22 21:14:27,60,"20","3662621626"
30,2009-02-19 17:28:51,60,"20","3662621626"
30,2009-02-05 22:27:08,60,"44","2314686049"
30,2009-01-09 18:20:50,60,"20","3662621626"
30,2008-12-19 11:08:37,60,"20","3662621626"
30,2009-05-17 22:04:53,0,"20","3662621626"
30,2009-05-17 22:06:10,0,"20","3662621626"
30,2009-05-17 22:31:51,0,"20","3662621626"
30,2009-05-18 17:00:02,0,,"3534834632"
30,2009-05-20 19:06:32,0,"20","3662621626"
30,2009-05-20 19:05:13,0,"20","3662621626"
30,2009-05-20 19:13:43,0,"20","3662621626"
30,2009-05-20 19:36:19,0,"20","3662621626"
30,2009-05-21 02:44:53,0,"20","3662621626"
30,2009-05-21 15:50:09,0,,"3044350458"
30,2009-05-22 02:03:30,150,,"3044350458"
30,2009-05-22 02:02:53,0,,"3044350458"
30,2009-05-22 02:02:07,0,,"3044350458"
30,2009-05-22 13:13:30,60,,"3044350458"
30,2009-05-22 13:18:41,49,,"3044350458"
30,2009-05-22 14:03:39,82,,"3044350458"
30,2009-05-22 16:48:07,51,"36","39166527"
30,2009-05-22 16:47:42,0,"36","39166527"
30,2009-05-22 17:13:51,119,"36","39166527"
30,2009-05-22 18:19:05,57,,"3044350458"
30,2009-05-22 18:35:52,34,,"3044350458"
30,2009-05-22 18:37:53,32,,"3346297889"
30,2009-05-22 19:07:58,32,,"3044350458"
30,2009-05-22 19:03:20,82,"71","918715399"
30,2009-05-22 19:29:30,12,,"1855435224"
30,2009-05-22 20:34:49,11,,"109204498"
30,2009-05-22 21:19:32,46,"71","918715399"
30,2009-05-22 21:17:53,0,"71","918715399"
30,2009-05-22 21:38:16,77,"71","918715399"
30,2009-05-22 21:56:48,0,"20","3662621626"
30,2009-05-23 01:37:32,541,"20","3662621626"
30,2009-05-23 02:16:49,22,"42","3787598792"
30,2009-05-23 02:20:31,69,"71","918715399"
30,2009-05-23 02:17:29,40,"42","3787598792"
30,2009-05-23 02:41:42,73,"42","3787598792"
30,2009-05-23 02:47:33,40,"42","3787598792"
30,2009-05-23 02:51:27,90,"42","3787598792"
30,2009-05-23 12:50:37,78,,"3044350458"
30,2009-05-23 16:54:32,139,"20","3662621626"
30,2009-05-23 20:04:44,63,"36","39166527"
30,2009-05-23 20:04:05,20,"36","39166527"
30,2009-05-23 20:03:38,16,"36","39166527"
30,2009-05-24 00:28:36,0,,"705411614"
30,2009-05-24 02:07:56,0,"42","3787598792"
30,2009-05-24 03:55:49,69,"42","3787598792"
30,2009-05-24 05:04:00,1484,"20","3662621626"
30,2009-05-25 00:03:52,0,"20","3662621626"
30,2009-05-25 01:51:19,3327,"20","3662621626"
30,2009-05-25 19:03:14,0,,"3044350458"
30,2009-05-26 00:18:34,40,"36","39166527"
30,2009-05-26 01:32:28,66,"36","39166527"
30,2009-05-26 01:52:50,10,"71","918715399"
30,2009-05-26 01:52:01,27,"71","918715399"
30,2009-05-26 04:11:28,31,"20","3662621626"
30,2009-05-26 04:12:07,523,"20","3662621626"
30,2009-05-26 04:26:33,781,"20","3662621626"
30,2009-05-27 00:46:22,0,,"3044350458"
30,2009-05-27 03:26:10,0,,"705411614"
30,2009-05-27 03:13:59,1110,"20","3662621626"
30,2009-05-27 04:19:01,0,"20","3662621626"
30,2009-05-27 04:17:54,0,"20","3662621626"
30,2009-05-27 04:17:09,0,"20","3662621626"
30,2009-05-27 04:34:43,0,"20","3662621626"
30,2009-05-27 04:37:51,6458,"20","3662621626"
30,2009-05-29 09:50:17,1607,"20","3662621626"
30,2009-05-29 15:53:30,2263,,"705411614"
30,2009-05-30 03:08:41,0,"20","3662621626"
30,2009-05-30 03:13:08,164,"20","3662621626"
30,2009-05-31 00:17:36,0,"20","3662621626"
30,2009-05-31 01:09:59,0,"20","3662621626"
30,2009-05-31 01:53:48,788,"20","3662621626"
30,2009-05-31 05:23:56,503,"36","39166527"
30,2009-05-31 13:03:17,54,"20","3662621626"
30,2009-06-01 01:11:38,28,"36","39166527"
30,2009-06-01 18:26:32,118,,"3801290145"
30,2009-06-01 20:30:22,0,,"109204498"
30,2009-06-03 01:44:03,0,,"705411614"
30,2009-06-04 05:25:46,768,"36","39166527"
30,2009-06-06 06:25:25,0,"71","918715399"
30,2009-06-07 21:43:44,2155,,"705411581"
30,2009-06-08 20:59:26,0,"36","39166527"
30,2009-06-08 21:11:40,60,,"193432260"
30,2009-06-08 21:31:36,734,"36","39166527"
30,2009-06-09 02:42:35,0,"36","39166527"
30,2009-06-10 03:13:36,183,,"705411614"
30,2009-06-10 06:30:45,0,"36","39166527"
30,2009-06-10 14:02:07,34,,"705411614"
30,2009-06-10 14:45:34,21,,"705411614"
30,2009-06-10 21:08:51,21,"36","39166527"
30,2009-06-10 21:01:31,223,,"705411614"
30,2009-06-10 21:13:28,20,"36","39166527"
30,2009-06-10 21:12:47,0,,"2943845285"
30,2009-06-10 21:14:05,156,,"2943845285"
30,2009-06-10 21:45:31,53,,"705411614"
30,2009-06-17 16:15:00,250,"20","3662621626"
30,2009-03-04 03:59:19,-3540,"20","3662621626"
30,2009-06-18 15:59:39,237,"20","3662621626"
30,2009-06-18 15:56:52,153,"36","39166527"
30,2009-03-11 21:28:39,276,,"6"
30,2009-04-25 19:08:08,60,"65","1569256956"
30,2009-03-15 03:18:45,17,,"62621626"
30,2009-06-19 02:27:15,72,"36","39166527"
30,2009-06-19 04:07:33,47,"36","39166527"
30,2009-06-19 06:09:51,1388,"36","39166527"
30,2009-03-13 20:36:52,60,"20","3662621626"
30,2009-01-29 23:13:33,60,"20","3662621626"
30,2009-01-13 02:36:02,60,,"3229539763"
30,2009-06-21 02:09:07,29,"36","39166527"
